嵌入式软件工程师,18-23k·15薪,无锡,经验不限,本科及以上,岗位职责:1.	负责产品项目的嵌入式软件设计和程序编写工作；2.	负责公司产品嵌入式软件的升级、改进、完善和维护；3.	负责嵌入式软件的标准化，实现系列产品通用性；4.	负责协调嵌入式软件开发同硬件、整机和其他部门的协调工作；5.	完成上级主管安排的工作。任职资格:1.	全日制本科及以上学历，2年以上嵌入式C语言经验；2.	熟悉批量产品软件构架知识，主要包括状态机知识，软件一致性设计知识，实时操作系统知识，数据结构知识，自动测试工装软件设计知识等;3.	熟悉掌握C语言、硬件平台体系结构、现场总线知识； 4.	熟悉电路基础知识，模电知识，数电知识，单片机，电力电子技术，EDA技术，电路可靠技术等；； 5.	了解上位机软件编程及产品联机调试； 6.	具备一定的英文文献阅读能力。
软件开发工程师/高级软件开发工程师,12-25k,南京,3-5年,本科及以上,主要工作地点：公司管理本部岗位职责：1、负责产品软件模块的设计、开发及自测试等工作；2、负责软件工程相关技术资料和文档的编写；3、负责为公司合作项目，以及生产、注册、销售、质量等部门提供软件相关的技术支持；4、参与公司产品设计方案、产品标准和验收规范的制订；5、公司领导交办的其他工作。基本任职资格要求：1、计算机、软件工程、通讯工程等相关专业硕士研究生以上学历；2、具备3年以上软件开发相关工作经验，具备独立进行需求分析和系统设计的能力；3、能够熟练使用C/C++语言、SQL，熟悉常用数据库软件；4、身体健康，具备较强的责任心和职业道德；5、有一定的组织协调能力及团队协作能力；6、熟悉GUI界面开发，有Labwindows/Qt开发经验者优先考虑；7、有医疗器械软件研发项目管理经验者优先考虑；8、特别优秀者学历和工作经验可适当放宽。
软件产品经理,13-18k,南京-建邺区,1-3年,本科及以上,"职责描述：1. 根据行业管理部门工作内容挖掘客户需求，进行相关平台需求分析；2. 绿色交通发展相关软件产品需求收集、产品定义、规划及原型设计、产品解决方案编制；3. 负责与技术开发测试团队沟通，确保其对产品需求的理解；4. 负责收集与分析用户反馈和追踪产品使用情况，持续改进软件产品。任职要求：1.计算机、交通、环境等相关专业本科及以上学历；2.从事产品需求分析、软件系统解决方案编制、软件开发等工作两年及以上工作经验；3.熟练操作office系列软件（word、excel、PPT、visio）,掌握AxureRP、Mockplus 等原型设计软件;4.具备较强的文档撰写能力、软件功能分析能力；5.善于团队合作，有良好的团队沟通能力；6.有智能交通系统、生态环境等系统软件开发经验者优先。岗位薪酬：15-20万"
微系统协同平台软件运维工程师,10-25k,无锡-新吴区,5-10年,本科及以上,职责描述：1、负责平台建设中软件购置和定制化开发，负责平台协同设计软件环境调试等建设内容的具体实施；2、负责微系统协同平台的软件维护，门户网站开发任务监督和日常维护、IP管理授权策略、电科芯云平台工具授权策略；3、负责熟悉平台相关功能，对用户开展一般性使用培训；编写平台软件使用说明；4、负责与用户开展例行沟通，收集用户新增需求以及平台使用反馈意见，持续改进。任职要求：1、全日制高校计算机、软件工程等专业硕士以上学历；2、熟悉软件系统开发维护流程，独立开展C#/JAVA/Python软件开发，具有微电子设计仿真软件二次开发经验的优先；3、具备大型数据网站网页开发经验优先；4、具有良好的用户支持沟通能力，较强组织协调能力。
软件集成工程师（工作地点：JQNE-南京-研究院）,15-20k,南京,经验不限,统招本科,一、岗位职责 1. 负责公司产品软件的集成和发布； 2. 编写自动化工具，进行代码检查和软件发布； 3. 软件发布版本维护，变更管理，发布记录；相关文档制作(Release note，版本历史，功能说明等)；4. 支持测试工程师进行产品测试，及软件相关问题的解决； 5. 编写自动化脚本，分析数据及结果，初步定位缺陷，支持问题解决； 二、岗位要求 1.Education教育背景：本科及以上文化程度，计算机或软件工程相关专业；2.Work experience工作经验：2年以上软件工作经验；3.Professional knowledge and skills专业知识与技能：有软件集成经验，有嵌入式产品软件开发经验；掌握Python/C/C++等编程语言，熟悉Git使用，熟悉Jenkins使用；熟悉Aspice或CMMI优先；有自动化测试经验者优先；4.Language语言能力：中文语言表达能力强，英文口语CET4以上或流利使用其他一种外语（德语、日语）； 5.Competency能力素质：具备良好的专业素质及较强内外协调能力；
软件开发工程师（PC端）,10-20k,南京,3-5年,学历不限,1.组织分析、编制软件项目需求，参与项目系统的技术讨论、交流；2.配合项目的现场调试与测试；3.负责组织编制软件说明书；4.参与项目技术交流，了解客户对人机界面的需求，并形成方案，编制人机界面软件，以满足客户需求；5.参与ARM类系统控制和诊断维护软件。任职要求：1.大专及以上学历，软件工程、电气工程及其自动化专业；2年以上相关工作经验；2.熟悉典型的PC编程软件；3.熟悉Modbus，CANopen等常规上层通讯协议4.熟悉互联网编程5.熟悉VC、C#、Labview编程6.具备较强的调试与故障分析能力；7.具备较强的软件模块化设计和软件规范编程功底微信分享
嵌入式软件工程师,15-25k·13薪,苏州-虎丘区,3-5年,大专及以上,职责描述：1.负责公司相关产品嵌入式软件需求分析以及软件架构设计；2.根据项目需求，进行软件模块的设计、开发、调试和验证，并形成文档；3.根据项目需求和发展，升级优化嵌入式软件，符合可靠性和维护性的需求；4.数字信号处理算法在相关芯片平台（ARM或者TI-DSP等）上的实现，调试和优化；5.软件开发环境（比如版本管理等）的建立，相关文档和代码的编写维护。6.完成相关软件需求的开发。任职要求：1. 6年以上嵌入式软件开发经验，熟悉ARM或DSP类似芯片平台的架构；2. 能熟练使用8位、16位、32位等MCU进行软件功能设计、开发和调试；3. 熟悉UART、I2C、SPI等接口的驱动调试和应用开发；4. 有信号处理算法的实现经验（尤其是音频或阵列信号处理算法实现经验），独立完成过阵列信号处理算法的实现，了解定点数运算，熟悉各类高速数据通讯协议；5.上位机（QT/MFC）开发经验（网络通信、串口通信）；6. 有音频类嵌入式应用开发经验者优先；7. 有阵列算法的matlab仿真经验者优先。
软件（系统控制）工程师,8-15k,南京,3-5年,本科及以上,职责描述：1、组织分析、编制软件项目的需求，参与项目系统的技术讨论、交流；2、配合项目的现场调试和测试；3、负责组织编制软件说明书；4、参与项目系统控制单元的技术交流，了解客户的需求，并形成方案，并编制系统控制软件；任职要求：1、了解软件的一般开发流程；2、了解软件的常用编程规范；3、了解C语言的编程、了解IEC61131编程；4、熟悉RS232、RS485串口通讯；熟悉CAN通讯；熟悉以太网TCP/IP通讯；5、熟悉Modbus，CANopen、MVB通讯；6、了解组态软件、熟悉其中一种的使用；7、熟悉嵌入式平台软件开发，有TI的C2000系列或Cortex M4系列软件开发经验。
嵌入式软件工程师,14-21k,无锡-滨湖区,3-5年,大专及以上,岗位职责1、 主要负责电动车智能仪表(LED和LCD)、智能中控T-Box等物联网产品的嵌入式软件开发。2、 负责嵌入式项目软件的方案设计、架构设计、流程设计、驱动开发及软件调试等。    3、 负责各软件模块标准化、软件开发流程梳理等软件开发系统建设和维护工作。 任职要求1、电子信息工程、测控技术与仪器、嵌入式开发（物联网方向）或其他相关专业，大专及以上学历，2年以上嵌入式软件研发经验。2、具备独立完成项目软件开发的能力，具备8位单片机平台（例如51系列），32位单片机平台（CotexM0或CotexM3）ARM7嵌入式系统平台的独立开发能力。3、能够看懂Protell99SE或AltiumDesigner原理图和PCB板图。4、熟悉底层IIC、SPI、Uart、RS485等接口技术应用。5、工作态度积极，责任心强，忠诚度高，稳定性强；6、具备良好的沟通表达能力、执行能力、团队协作能力和抗压能力；7、有显示仪表和物联网交互式应用项目开发经验优先。双休，工作时间：9:00-18:00
电控专家（软件方向）,20-40k,常州,10年以上,统招本科,工作职责：1、负责挖掘机控制器及控制软件开发、调试；2、开发符合要求的控制软件系统和控制程序框架；3、负责控制软件的功能安全与稳定性测试；4、主导实施挖掘机控制软件调试，达到既定控制效果和要求；5、根据内外反馈信息，组织控制软件改进。岗位要求：本科（含）以上学历，软件控制、自动化控制等相关专业1、具有8年（硕士学历时5年）以上工程机械行业控制软件开发工作经历；2、对单片机开发、嵌入式系统开发有深入了解；3、具有相关的电气系统、柴油发动机、液压系统方面的知识；4、熟悉挖掘机CE/ISO/GB等标准，了解国家技术、质量、计量、环境方面相关的法律法规；5、熟悉挖掘机的产品知识和设计技术;，能熟练运用办公软件。 另：江苏常州、山东潍坊也有相应岗位需求。
底层软件工程师,20-30k·13薪,苏州-吴中区,经验不限,本科及以上,"职责描述：1、 完成软件需求说明书2、 完成软件概要设计和详细设计3、 基于芯片MCAL配置底层驱动，并进行测试验证；3、 使用AUTOSAR工具，配置COM、DEM、DCM、NVM等底层软件模块，并进行测试验证；4、 完成软件功能调试和缺陷跟踪6、 参加SRD/HSIS/设计文档/测试计划/程序代码等的评审任职要求：1）大学本科以上学历，电子、计算机、电气自动化、通信，车辆工程相关专业2）熟练掌握嵌入式C语言，五年以上相关的软件开发经验3）熟悉NXP 5775， S32Kxxx系列单片机开发, 精通处理器常用的外围接口，如SPI，I2C，PWM等4）有完整软件项目周期的开发经验5）熟悉AUTOSAR软件架构，有基于AUTOSAR架构的软件开发经验优先6) 有多核操作系统开发经验优先"
嵌入式软件工程师,12-24k,南京,经验不限,学历不限,岗位职责：1.负责产品的项目评审、风险评估，做好项目需求分析、技术可行性分析；2.负责产品技术方案的设计，具备软件模块测试，集成测试；3.熟悉单片机Bootloader、UDS设计，熟悉相关标准；4.熟悉Autosar网络管理及Autosar4.2.3架构设计；5.管控软件组项目进度及指导软件工程师完成相应功能；6.具备独立设计软件架构能力；7.定期给软件工程师培训相关技能及相关开发经验；8.规划软件技术路线和发展方向;任职要求：1、本科学历及以上，并熟练使用C语言；2、掌握单片机外围电路，能够判断、排除外围故障；3、具备常规算法的编写能力；4、熟悉嵌入式系统开发流程，熟悉嵌入式软件架构或底层软件开发；5、具备开发单片机Bootloader、UDS的能力；6、开发过Autosar网络管理及Autosar4.2.3架构设计经验的优先考虑；
嵌入式软件工程师,14-20k·14薪,南京,3-5年,大专及以上,1.负责产品的项目评审、风险评估，做好项目需求分析、技术可行性分析；2.负责产品技术方案的设计，具备软件模块测试，集成测试；3.熟悉单片机Bootloader、UDS设计，熟悉相关标准；4.熟悉Autosar网络管理及Autosar4.2.3架构设计；5.管控软件组项目进度及指导软件工程师完成相应功能；6.具备独立设计软件架构能力；7.定期给软件工程师培训相关技能及相关开发经验；8.规划软件技术路线和发展方向;任职要求：1、本科学历及以上，并熟练使用C语言；2、掌握单片机外围电路，能够判断、排除外围故障；3、具备常规算法的编写能力；4、熟悉嵌入式系统开发流程，熟悉嵌入式软件架构或底层软件开发；5、具备开发单片机Bootloader、UDS的能力；6、开发过Autosar网络管理及Autosar4.2.3架构设计经验的优先考虑；
资深软件工程师,25-45k,苏州,3-5年,硕士及以上,1、为新产品完成预研并开发软件功能模块2、修正软件缺陷，维护量产软件，解决客户抱怨 3、重构软件设计，提高质量4、完成软件需求文档和设计文档，符合良好文件惯例（任职要求）：1、学士学位及以上，软件开发相关专业，至少3年软件开发经验 2、精通c/c++编程，具有良好的编码风格3、熟悉Windows/Linux编程4、有医疗产品软件开发经验优先5、具有良好的中英文写作和口头表达能力，有良好的团队协作和沟通能力 6、 快速学习能力以及思维清晰
资深软件工程师,30-45k,苏州,3-5年,硕士及以上,"1、Complete the feasibility study and develop the software module for new product.为新产品完成预研并开发软件功能模块2、Fix the software defect, maintain the software of mass product and solve the customers’ complaint.修正软件缺陷，维护量产软件，解决客户抱怨3、Reconstruct the software design to improve the quality重构软件设计，提高质量4、Write software requirement specification and design document, comply with GDP完成软件需求文档和设计文档，符合良好文件惯例 Qualifications and Education Requirements（任职要求）：1、Bachelor degree or above in software development majors related, 2 years’ experience on software development experience at least学士学位及以上，软件开发相关专业，至少3年软件开发经验2、Proficient in c/c++ and good coding style精通c/c++编程，具有良好的编码风格3、Familiar with Windows/Linux programming熟悉Windows/Linux编程4、Software development experience for medical product development is preferred有医疗产品软件开发经验优先5、Ability to communicate in English, written and spoken, Excellent interpersonal and team work skills具有良好的中英文写作和口头表达能力，有良好的团队协作和沟通能力 6、Quick study ability and clear thinking快速学习能力以及思维清晰"
安卓软件工程师,15-25k·15薪,南京,3-5年,统招本科,"工作职责: 1. 完成软件需求说明书2. 完成软件概要设计和详细设计3. 完成软件测试计划4. 完成软件编码和模块测试, 完成软件功能调试和缺陷跟踪5. 参加SRD/HSIS/设计文档/测试计划/程序代码等的评审6. 完成软件的集成、集成测试以及发布7. 支持硬件工程师进行硬件调试、支持测试工程师进行功能验证、支持DV/PV实验、支持工厂生产8. 分享知识和工作经验，持续更新自己的知识任职资格: 要求：本科以上。计算机，软件工程或者电子工程，电子及电子信息技术，自动化相关专业。英语4级或者以上，较强的英语听说读写能力。3年以上Android软件开发经验。正直诚信，责任心强，团队精神。客户至上，积极主动，持续学习。"
资深软件工程师,15-26k,苏州-工业园区,经验不限,大专及以上,职责描述：1、依据新产品设计开发控制程序，承担产品软件开发工作；2、根据需求完成嵌入式系统的软件架构的设计工作；3、嵌入式应用并能编写上位机用等软件的开发与验证工作；5、遵守软件开发流程，根据产品设计方案，进行软件开发文档的编制与审核；6、主动收集和分享设计资料，并协助主管完善产品的设计标准和规范等；7、支持样品的送样调试与测试。任职要求：1、全日制本科以上学历，通信、电子工程、微电子、计算机科学与技术相关专业，资深可放宽；2、有BMS软件开发经验，无经验亦可；3、熟悉嵌入式系统软件开发及流程；具备较强的C语言编程经验，掌握汇编编码知识更佳；熟悉IDE开发工具以及各种软件测试方法和调试工具；4、较强的英语阅读和书面表达能力，口语能力强者优先。
软件主管,25-35k·14薪,苏州,10年以上,学历不限,职责描述：	依据新产品设计开发控制程序，承担产品软件开发工作；	根据需求完成嵌入式系统的软件架构的设计工作；	嵌入式应用和诊断式应用等软件的开发与验证工作；	遵守软件开发流程，根据产品设计方案，进行软件开发文档的编制与审核；	主动收集和分享设计资料，并协助主管完善产品的设计标准和规范等；	团队成员管理，任务安排，保证项目进行。任职要求：	全日制本科以上学历，通信、电子工程、微电子、计算机科学与技术相关专业，资深可放宽；	6年以上BMS软件开发经验；	熟悉嵌入式系统软件开发及流程；具备较强的C语言编程经验，掌握汇编编码知识更佳；熟悉IDE开发工具以及各种软件测试方法和调试工具；	较强的英语阅读和书面表达能力，口语能力强者优先。
整车软件项目管理,25-35k·13薪,南京,5-10年,本科及以上,岗位职责：负责具体车型整车软件相关的项目管理工作。-项目管理工作：需求分析、设计、研发、测试、发布和迭代交付等环节的全业务流程、计划和组织管理工作。-和其他PM合作，制定部门内部车型项目的整体计划，保证整车研发进度，协调资源，解决问题。-作为整车项目代表深度参与整车软件研发全过程，组织软件计划会，保证软件输出按时交付。-识别并控制软件项目风险，及时推动解决影响项目的功能问题，保证软件交付质量。任职要求：1、大学本科或以上学历2、5年（硕士3年）及以上汽车行业工作经验，至少一个量产项目管理经验。3、精通汽车软件开发/测试流程，熟悉整车开发流程。4、优秀的问题分析，沟通，决策和协调能力，PMP优先。
运动控制软件开发工程师,12-20k·13薪,苏州-工业园区,1-3年,大专及以上,一、工作内容1.1负责半导体设备控制软件开发、完善和维护，参与从需求到设计、开发和上线等整个周期内的工作；1.2软件相关文档编写，能够根据设计要求，独立完成开发、测试、调试；1.3配合项目经理，迭代完善软件需求设计；1.4协助测试，调试人员完成软件功能测试；1.5支持相关设备的售后服务工作；1.6完成部门领导安排的其他工作。二、任职要求：2.1 知识技能：性别不限，20-40岁，本科及以上学历，工业自动化、自动控制、计算机软件或相关专业；2.2 工作经验：一年以上自动化设备软件开发经验；2.3 专业知识：精通C#语言；2.4 核心能力：熟悉机械手编程，熟悉VS开发工具，熟悉机械手控制器编程（型号不限），熟悉多线程，串口，TCP通讯 ；2.5 其他要求：有Qt跨平台开发经验，有Halcon/OpenCV等视觉开发库工作经验，有自动化设备软件开发经验者，具备良好的职业素养，强烈的责任心，良好的沟通协调能力及团队合作意识。三、薪资福利3.1本岗位实行月薪制，薪资结构为基本工资+绩效工资，综合预算在15k-25K/月；3.2实行不定时工时制，缴纳五险一金。
嵌入式软件工程师,12-23k,南京,1-3年,本科及以上,职责描述：1、负责医疗产品的嵌入式系统软件设计和实现，包括方案设计、软件编译和调试；2、与硬件工程师共同完成嵌入式软件功能调试，分析并解决开发中出现的问题；3、配合完成系统的性能、稳定性等软件优化工作；4、完成上级安排的其他任务。任职要求：1、电子、计算机、电气自动化、通信或相关专业，本科以上学历，2年及以上嵌入式开发经验；2、精通C/C++嵌入式编程及嵌入式系统开发环境（如：Linux，eCos，FreeRTOS等）；3、精通STM32/ ARM至少一种软件开发经验；4、熟悉常用外设UART、USB、I2C、SPI、CAN等驱动编写；5、熟悉软件开发流程，有较强的软件设计分析能力以及文档编写能力，良好的沟通和团队协作能力；6、有视频开发相关经验、熟悉视频编解码者优先考虑；7、有相关医疗产品开发经验优先。
用电采集软件研发工程师,15-30k·13薪,南京,3-5年,大专及以上,负责集中器、采集器、载波表等相关用电采集产品软件开发。岗位职责：（1） 按照公司项目管理制度，组织项目开展；（2） 软件程序设计及代码编写；（3） 编制与项目相关的技术文档，如软件详细设计方案、产品说明书、系统或模块测试方案等；（4） 参与项目开发需求规格设计、项目立项讨论、项目开发、项目总结等全过程；（5） 协助系统测试人员完成测试方案制定及测试方法指导。岗位要求：（1) 3年以上从事集中器、采集器、电表等用电采集产品软件开发经验，对用电采集产品软件架构有较为深入的认识和理解；（2) 精通嵌入式产品架构，熟悉FreeRTOS、VxWorks、Linux等操作系统；（3) 精通C、C++语言开发，对软件的开发、调试有独立的思考和认识；（4) 精通Q/GDW1376.1、Q/GDW1376.2、DL/T698.45、DL/T645等用采规约开发；（5) 熟练使用嵌入式产品开发工具、AutoCAD、office等办公软件。福利待遇：周末双休、五险一金、免费工作餐、年终奖金、定期体检……
嵌入式软件设计工程师,10-30k,苏州-虎丘区,3-5年,统招本科,"职责描述：1.负责嵌入式MCU及安全芯片应用开发和维护以及版本控制；2.根据项目产品要求，完成软件产品、模块的设计和代码实现；3.配合芯片设计、系统硬件开发完成整个产品的应用开发调试和BUG修复；4.分析并解决软件开发过程中的问题；5.编写嵌入式软件产品、模块的开发、交付文档。任职要求：1.电子信息、软件工程或相关专业，本科(985/211院校)及以上学历；2.熟练使用C/C++编程，具备良好的编程风格；3. 三年以上嵌入式软件开发项目经验；4.熟悉软件开发流程、软件工程，能承担产品、模块的架构设计与开发工作；具备扎实的数据结构和算法基础；5.具备以下条件之一的优先考虑：1）有 3DES/AES/SHA/RSA ,SM1,SM4等相关数据加解密算法及应用项目开发经验。2）有工业控制类包括伺服电机，交流感应电机，无刷直流(BLDC)电机控制项目算法及应用项目开发经验求。"
对日赴日IT软件开发工程师(初中级),6-13k,无锡,1-3年,大专及以上,职位名称：对日赴日IT软件开发工程师(初中级)职责描述：1、在国内公司从事对日软件项目的设计、开发等工作(日后有去日本工作机会)；2、对日开发经验丰富者担当项目Leader负责项目管理工作（分为PG，SE，PM等级别工作）；3、掌握对日工作交流的方法和技巧；职位要求：1）1年以上开发及设计经验，日语能看懂日文文档，口语流利优先考虑；2）熟悉Java、.NET、iOS、Android安卓、前端开发(VUE React AngularJS一种以上)、PHP、C#、U3D、UE、C/C++、嵌入式、Python、Ruby、SAP、COBOL、Salesforce、AWS等一种及以上的开发语言；3）拥有常用数据库设计和使用经验；4）出色的学习能力、理解能力和逻辑思维能力5）有2-3年以上对日软件开发经验者优先；6）有强烈的责任心，良好的团队协作意识；工作地：南京/上海/青岛/苏州 无锡 杭州 西安 重庆 合肥薪资待遇：根据个人对日软件工作综合经验能力评估（包括日语能力、技术能力、项目经验、管理能力、行业积累及其他等）职位优势：发展空间大，牛人队友，五险一金，周末双休，节日福利，年终奖金，员工聚餐，员工体检，员工旅游，员工年假，员工个人发展规划，员工生日福利，每年晋升机会，出国工作机会及其他等福利。
对日赴日IT软件开发工程师(初中级),6-13k,苏州,1-3年,大专及以上,职位名称：对日赴日IT软件开发工程师(初中级)职责描述：1、在国内公司从事对日软件项目的设计、开发等工作(日后有去日本工作机会)；2、对日开发经验丰富者担当项目Leader负责项目管理工作（分为PG，SE，PM等级别工作）；3、掌握对日工作交流的方法和技巧；职位要求：1）1年以上开发及设计经验，日语能看懂日文文档，口语流利优先考虑；2）熟悉Java、.NET、iOS、Android安卓、前端开发(VUE React AngularJS一种以上)、PHP、C#、U3D、UE、C/C++、嵌入式、Python、Ruby、SAP、COBOL、Salesforce、AWS等一种及以上的开发语言；3）拥有常用数据库设计和使用经验；4）出色的学习能力、理解能力和逻辑思维能力5）有2-3年以上对日软件开发经验者优先；6）有强烈的责任心，良好的团队协作意识；工作地：南京/上海/青岛/苏州 无锡 杭州 西安 重庆 合肥薪资待遇：根据个人对日软件工作综合经验能力评估（包括日语能力、技术能力、项目经验、管理能力、行业积累及其他等）职位优势：发展空间大，牛人队友，五险一金，周末双休，节日福利，年终奖金，员工聚餐，员工体检，员工旅游，员工年假，员工个人发展规划，员工生日福利，每年晋升机会，出国工作机会及其他等福利。
软件架构工程师,15-30k,南京-浦口区,3-5年,本科及以上,岗位职责：1、根据系统需求和软件需求，完成软件架构设计2、根据应用程序开发要求，移植实时操作系统，对实时操作系统进行定制开发3、完成系统故障监控和状态机跳转机制4、优化多核以及数据流转方式，满足雷达周期要求5、管理RAM/ FLASH/EEP空间划分和利用效率6、解决软件系统问题，并制定软件架构优化方案。7、完成各阶段技术文档及各阶段评审任职要求：1、本科及以上学历，3年以上汽车电子软件开发经验，熟练掌握汽车电子软件架构设计2、有毫米波雷达软件开发经验者优3、具备良好的技术文档编写能力，掌握代码版本管理及审查技能4、具备良好的英文技术资料阅读能力。5、具有良好的沟通能力以及团队协作能力。
嵌入式软件研发工程师,11-20k·14薪,无锡,3-5年,统招本科,软件研发工程师岗位职责：1.半导体设备软件产品开发，沟通业务流程控制逻辑，核心模块编码，开发文档编写。2.功能模块和开发任务分解，及时解决技术上的疑难问题3.了解软件的产品架构，优化架构，提升系统性能4.软件在设备上的调试、维护5.通信、驱动、FA工厂自动化、调度算法的实现。任职要求：1.计算机、通信、控制等相关专业，本科及以上学历，学习能力强，工作认真。2.了解软件开发流程，具备良好的逻辑思维、沟通表达能力3.熟练掌握C#语言、WPF、WCF、MVVM等编程技能，对多线程、通讯、驱动编写有经验者优先4.有工业控制、设备软件经验者优先5.有半导体软件开发经验，熟悉SEMI标准优先6.工作积极主动，良好的责任心和团队合作精神。
嵌入式软件开发工程师（南京）,10-20k,南京-江宁区,3-5年,本科及以上,岗位职责：1、负责产品的嵌入式软件开发，进行包括软件需求分析、架构设计、系统设计、软件编码、软件调试、软件验证、软件维护等各项工作；2、编写相关的设计开发文档及使用说明；3、参与样机制作、调试，参与技术评审、鉴定；4、跟客户、供应商及内部各部门沟通，确保项目的顺利完成。任职条件：1、电子计算机类相关专业、三年以上工作经验；2、具有2年以上嵌入式软件开发经验；3、熟练使用keil/IAR/Eclipse等开发环境；4、熟悉4G/BLE/Zigbee/WiFi无线协议的优先；5、具有freeRTOS/Contiki等开源OS开发经验；6、具有电容触摸算法经验的优先；7、具有STM32系列单片机开发经验的优先。面试地址：南京市江宁区通联路9号联东U谷二期23栋202室;上班地址：南京市江宁区东山街道金源路2号绿地之窗商务广场1幢1515室。
嵌入式软件专家(J10268),薪资面议,苏州,5-10年,大专及以上,工作职责:1. 负责STM32、NXP、Infineon、华大、新芯等各类MCU的软件平台开发工作； 2. 负责电路板上各类外围IC驱动的开发； 3. 负责booloader程序开发；4. 负责客户软件控制技术需求对接；5. 负责根据客户软件技术需求开发应用层功能软件； 6. 负责嵌入式操作系统移植和简单调度器、文件系统的设计开发；7. 负责售后软件问题的分析和关闭；任职资格:1、熟悉计算机体系与结构、微机原理、操作系统、编译原理；2、熟练地使用嵌入式C语言，具有良好的代码习惯；3、精通CAN、Uart、IIC、SPI等通讯原理和协议；4、精通STM32各类常用芯片底层平台开发，能熟练使用CubeMx配置工具，精通STM32各类常用芯片固件库和HAL库开发；5、熟练移植FreeRTOS和UCOSII操作系统；6、具备一定的硬件基础，能看懂电路原理图，熟悉各类常见IC器件（包括Flash/EEPROM）性能和应用；7、有9年（专科）/ 7年（本科以上）以上单片机软件开发工作经验；8、具有独立承担过嵌入式产品软件平台开发经验；9、能承受较大的工作压力； 10、有较强的学习钻研精神；11、英语6级或同等水平，能快速阅读英文芯片手册；
嵌入式软件工程师,10-15k,南京-江宁区,3-5年,本科及以上,岗位职责：1、负责产品的嵌入式软件开发，进行包括软件需求分析、架构设计、系统设计、软件编码、软件调试、软件验证、软件维护等各项工作；2、编写相关的设计开发文档及使用说明；3、参与样机制作、调试，参与技术评审、鉴定；4、跟客户、供应商及内部各部门沟通，确保项目的顺利完成。任职条件：1、电子计算机类相关专业、三年以上工作经验；2、具有2年以上嵌入式软件开发经验；3、熟练使用keil/IAR/Eclipse等开发环境；4、熟悉4G/BLE/Zigbee/WiFi无线协议的优先；5、具有freeRTOS/Contiki等开源OS开发经验；6、具有电容触摸算法经验的优先；7、具有STM32系列单片机开发经验的优先。面试地址：南京市江宁区通联路9号联东U谷二期23栋202室;上班地址：南京市江宁区东山街道金源路2号绿地之窗商务广场1幢1515室。
软件工程师,15-25k,苏州-吴中区,3-5年,本科及以上,岗位职责：1、 用C#或上位机软件开发及维护；2、 参与非标自动化方案前期软件评估及后期代码实现；3、 与项目组成员充分沟通，独立进行软件方案/架构/代码的设计；4、 编制软件开发详细设计文档/测试文档，保证开发过程符合设计规范要求；5、 解决设备使用过程中遇到的技术问题。任职资格：1、 本科以上学历；2、 3年以上非标自动化设备软件开发经验；3、 会用C#软件；4、 有独立开发设备软件能力优先；5、 积极开放的心态及一定承受压力的能力。福利待遇：1.入职缴纳六险一金，外加给子女购买意外保险；2.午餐补贴、通讯补贴、出差补贴；3.团建经费、过节费、英才基金，多种节日礼金；4.国家法定假日、带薪年假、工龄假等；提供优于同行业的薪酬水平，全面快速的岗位晋升机制，提倡让财富归属于真正的创造者！
软件实施工程师,8-13k·15薪,无锡,1-3年,大专及以上,"岗位职责：1. 按期完成项目既定实施计划，做好项目实施中的沟通协调及实施过程反馈；2. 负责项目实施过程中，与客户各相关部门进行工作沟通与协调、遇到软件问题的记录与解决、用户提出意见与建议的记录。3. 负责软件售后问题处理工作，软件问题记录、分类、总结工作。4. 负责协助研发工程师做好软件测试工作 5. 精通设备生产业务，软件业务流程，负责整理用户需求，编写需求文档；任职要求：1. 大专以上学历，有1年以上（包括1年）软件实施经验，有锂电相关工作经验者优先；2. 调试、维护各类仪器仪表，熟悉串口通讯、TCP/IP通讯，整理仪器部件资料，制作仪器部件设置文档；3. 熟悉设备技术协议，正确判断客户新增需求是否协议之内，编写需求变更协议书；4. 具备基础代码能力和数据库基础操作，完成系统调试和小范围修改,解决实施过程中出现的问题，具备现解决BUG的能力；5.对客户现场设备、生产、操作员等进行操作培训工作；6. 根据公司要求，完成相关实施文档，需求变更单，培训单，使用手册等。7、具有较强的沟通能力，逻辑思维能力和协调能力，和客户保证良好的关系，处理现场项目进度工作；8、较强的责任心及团队合作精神，能够承担工作压力;具有较强的学习意愿；9、负责软件配置、部署、更新、以及售后现场跟踪；10、适应公司安排的出差要求"
