财经资讯编辑,6-10k,南京-玄武区,经验不限,本科及以上,职责描述：（1）主要从事相关行业和领域经济信息的信息加工、报告撰写，配合完成相关资讯、情报搜集和整理；（2）对接执行经济信息服务项目的活动、服务、稿件采写；（3）认真完成公司交办的各项日常工作事务，服从统一调度.任职要求：（1）学历及专业要求：全日制大学本科毕业，经济、金融、新闻、市场营销、管理、社会学、法学等相关专业。（2）能力要求：具备较强的文字写作能力和经济分析能力，性格外向、沟通协调能力强，有责任心、执行力和亲和力，抗压能力强、具备良好的团队协作精神。
分公司总经理（金融）,50-80k,南京,3-5年,本科及以上,职责描述：1、 负责分公司的筹建、人员招募、绩效考核、培训、日常工作辅导和监管；2、 根据公司的战略和销售计划，组织策划业务拓展活动和激励方案，有效促进业绩持续稳 定增长；3、 负责带领分公司团队成员开发中高端客户，帮助客户制订资产配置方案；4、 负责带领团队成员为客户提供全方位财富管理服务，制定销售方案，完成销售目标。任职资格：1、 金融、经济、营销等相关专业本科及以上学历，2、5年以上金融机构理财产品销售经验，3年以上团队管理经验且业绩良好；3、 熟悉金融业务，信托业务，具有较好的金融基础理论、财务管理知识、投资理论知识， 熟悉行业管理的法律、法规和其他相关政策；4、 品行端正，性格坚毅，勤奋好学，勇于坚持；5、 具有优秀的组织计划及管理能力，具备较强的组织协调能力、敏锐快捷的市场洞察力和 业务分析能力及风险意识，能够对市场准确的定位并有效制定战略计划；工作时间：双休，朝九晚五福利待遇：      享受社保（五险一金）、有带薪年假、法定节假日正常放假、绩效奖金、春节超长带薪假期、员工周年纪念、伙伴生日 Party、节日提前收工、法定节日伴手礼、日常员工活动；
渠道总监（金融）,80-110k,南京,1-3年,大专及以上,职责描述：1.开发拓展客户资源，与银行、证券、保险等金融行业建立长期良好关系；2. 结合公司信托产品的特点，为客户建立专业、个性化的财富管理咨询服务；3. 根据销售业务计划，开发新客户达成销售目标；4. 定期做好客户回访，维护老客户，同时积极地为客户解答各类信托产品的相关问题；任职要求：1.大专及以上学历，有传统金融机构、大型三方机构从业经验；2.5年以上传统金融机构工作经验或1年以上大型三方机构工作经验；3. 优先考虑曾经或目前在银行、信托、证券、保险等金融行业任职人员；4.认同公司文化，为人正直，踏实认真，勇于挑战自我，有担当，执行力强。工作时间：双休，朝九晚五福利待遇：1、年薪：100W-300W；2、享受社保（五险一金）、有带薪年假、法定节假日正常放假、绩效奖金、春节超长带薪假期、员工周年纪念、伙伴生日 Party、节日提前收工、法定节日伴手礼、日常员工活动；
客户经理,5-10k,常州,经验不限,大专及以上,1. 向客户宣传介绍产品，为客户提供咨询服务并成交2. 进行市场信息及客户建议的收集、反馈；3. 参加公司组织的各项活动，进行活动的推广、实施；4. 客户关系维护工作。任职要求：1. 22～35周岁；2. 思维敏捷、抗压力强、执行力强、善于与人沟通；福利待遇：1. 签订正规劳动合同，正规编制；2. 六险两金（住房公积金、企业年金）；3. 降温取暖补贴+生日补贴+节日补贴+旅游+体检；4. 定期人才储备，培训学习，升职空间大；5. 公开透明的晋升空间
System Engineer,薪资面议,南通-崇川区,1-3年,本科及以上,"职责描述：JOB ROLE SUMMARYSystem Engineer ensure the stability, integrity, and efficient operation of network/virtualization/Windows  Environment  that support core organizational functions and customers. This is achieved by monitoring, maintaining, supporting, and optimizing all network systems assigned. The System Engineer will apply proven communication, analytical, and problem-solving skills to help identify, communicate, and resolve issues in order to maximize the benefit of IT systems.DUTIES AND RESPONSIBILITIESManage all the network device (include Layer7 firewall . Cisco Nexus switch , Cisco ISR router. Internet/Internal  LB , DNS/NAT server, HTTP/HTTPS Proxy .etc)Maintain all Windows server including OS Upgrade/Patching/Anti Virus/RDS .etcProvide helpdesk support to Nantong Office Users QUALIFICATIONSTypically requires a minimum of 5 years of related experience with a Bachelor's degree; or 3 years and a Master's degree; or a PhD  with 1 years  experience; or equivalent work experienceStrong knowledge in Layer 3 network ( OSPF,IP Routing, BGP , PBR , ACL, NAT .etc)Strong knowledge in Layer 2 network ( VLAN,STP .etc)Strong knowledge of configuration and troubleshooting in Cisco device Strong knowledge in Windows System Sense of endpoint security Willing and Attitude on helpdesk service Understanding of VMWare technology. Understanding of AWS and Azure technology Excellent Communication skill "
软件技术支持工程师,8-10k,南通,3-5年,大专及以上,"岗位要求：1.大专及以上学历，计算机相关专业毕业2.3年以上开发或者运维相关背景，具有一定的系统维护、故障解决经验，熟悉系统trouble shooting相关的技巧3.熟悉Linux，熟练使用常用的Linux 命令，熟悉Linux服务器性能分析4.了解Oracle, MySQL, MSSQL Server等数据库体系结构，熟悉SQL 编程，熟悉存储过程编写5.精通WEB应用程序服务器部署，掌握各中间件的配置方法如：jboss、tomcat6.具有较强的客户沟通能力，思路清晰，善于思考，能独立分析和解决问题，对解决复杂的技术问题有深厚的兴趣；7.具备良好的团队工作精神和客户服务意识，有积极主动地发现和解决问题的态度，能够承受较强的工作压力8.有Java开发工作经验者优先9.有服务国外客户经验者优先岗位职责：1.负责公司业务系统的软件配置，维护，监控，调优，故障排除等运维工作2.负责保障服务器与数据库安全3.负责数据监控、应急响应、故障排除4.协助公司研发完成研发测试环境部署和技术协助5.配合第三方厂商人员进行系统建设、系统运维、系统故障处理等协调工作"
数据库开发工程师(DSA),6-9k,南通,5-10年,本科及以上,"职责描述：主要负责来自于美国团队的相关项目。要求能够使用 MySQL和 Linux来完成澳洲和日本客户的 相关任务 任职要求：1.本科及以上学历 2.5年及以上 DW/BI或者数据库相关工作经验 3.熟悉常用关系型数据库的一种或多种，如：Oracle, MySQL, MSSQL Server等，具有较强的 SQL 编程和调优能力 4.对数据敏感，具有一定的数据探查和数据理解能力 5.具有良好的沟通能力和客户服务意识，有很强的责任感 6.具有数据挖掘和模型相关工作经验者优先 7.有 Linux Shell Script, Python或 R开发经验优先 8.有 Hadoop平台数据处理经验优先 9.英语能力较好者优先 "
渠道执行专员,4-6k,南通,1-3年,大专及以上,1.	大专以及以上学历，专业不限。2.	学习能力强，善于沟通，有团队精神。3.	了解HTML ，CSS，熟练使用excel 者优先。4.	英语能力强者优先。
软件开发工程师,6-8k,南通,1-3年,大专及以上,1.大专及以上学历，专业不限2.有2年以上软件开发经验3.掌握面向对象编程的基本概念和基本方法4.掌握J2SE/J2EE、Ruby、Python、Go、PHP开发技术中的一种编程语言5.掌握RDMS基本概念，熟悉SQL，至少有使用MYSQL、MSSQL、ORACLE、PostgreSQL 、DB2中一种6.具备较强的逻辑能力，良好的沟通学习能力、团队合作精神和敬业精神7.善于思考，愿意倾听，工作不局限于分配给自己的工作，有较强的自驱力和成长意愿8.其他：熟悉React JS、Angular JS者优先有参与开源项目经验优先英语读写能力较好者优先
市场BD,8-13k·13薪,无锡,1-3年,学历不限,招聘职位：市场BD岗位职责：1、招聘合伙人2、维护合伙人合作关系3、对接酒店相关事宜任职资格：1、大专及以上学历（优秀者条件可放宽）2、年龄18周岁及以上3、有较好的沟通能力及服务意识4、有责任心，做事认真负责5、性格活泼开朗6、服从公司的安排7、能接受出差福利待遇：1、底薪+提成，综合薪资8K—15K（上不封顶），能力决定一切交五险一金（按照国家规定缴纳社保，公积金），年底享有年终奖3、公司季度团建、节日礼、生日礼品等4、上班满2年以上享有公司驾照补贴、学历提升补贴、特殊技能补贴等上班时间：1、周一至周五早9：30—18：002、单双休，法定假日
技术VP/CTO,7-8k·14薪,苏州,经验不限,硕士及以上,工作职责：负责规划和设计公司所有产品的整体系统架构(含技术架构和业务架构)，能独立输出技术文档及核心代码; 协助总裁/CEO研发创新型产品，主导技术工艺改良；负责公司技术层面整体运营，制定技术开发工作流程和工作规范.客户简介从事智能化车载信息服务的新型技术型ODM企业工作内容1. 负责规划和主导公司产品和技术路线，在技术上能够独立完成产品系统的设计、开发和维护任务;在技术上指导和监督整个团队，对开发人员进行架构培训和技术支持，解决技术难题。并对业务逻辑概念、系统性能、可扩展性进行检查、分析、优化;2. 对公司在汽车智能网联行业具有深入理解，对行业技术发展趋势和管理现状具有准确的判断，负责新技术的研究探索和技术积累，进行关键技术的技术验证;从产品需求到上市交付的全套技术流程建立，对产品研发时间和产品质量负责;定位公司的核心技术，组织制定和实施重大技术决策和技术方案，确保技术的的适用性竞争性;3. 收集和分析客户的需求，根据市场需求，建立和执行知识教育体系，为销售提供技术支持，促进公司市场开拓与销售目标实现;4. 负责技术团队的建设、培养、监督和绩效管理；负责技术团队的梯队化建设与管理，做好人员配置与协调，有效识别团队成员能力并进行合理的工作划分和绩效管理策略，提升团队整体技术能力和业务理解能力，使团队保持成长和良好的状态;理想的求职者1. 计算机或汽车相关专业硕士及以上学历;10年以上汽车/互联网/车联网行业工作经验；近3年内任职技术VP、CTO或类似岗位，有不少于200人的产品与技术团队管理经验，在团队搭建、人才培养方向具有丰富的经验和方法;2. 熟悉汽车智能网联行业产品整体实现过程，包括从需求分析、开发设计、开发文档书写、开发流程、质量管理、测试调优、到产品发布全过程，有独立的系统与产品开发能力;3. 熟悉主机厂交付项目开发管理，全周期主导开发主机厂智能终端或车联网平台产品项目不少于5个，并对日系、德系等主机厂开发管理具有较深的认知；4. 精通或熟悉车规芯片、操作系统、车身网络、4G/5G通信等技术；福利待遇从事智能化车载信息服务的新型技术型ODM企业具有吸引力的薪资和发展机会
房产销售,3-7k,南京,经验不限,学历不限,1.负责客户的接待、咨询工作，为客户提供专业的房地产置业咨询服务；2.了解客户需求，提供合适房源，进行商务谈判；3.陪同客户看房，促成商品房、二手房买卖或租赁等多种业务种类；4.负责业务跟进及售后服务工作；5.负责公司房源开发与积累，并与客户建立良好的业务协作关系。重要的是：有责任心，肯用心，有热情，敢于挑战高薪！
销售代表,5-10k,无锡-梁溪区,经验不限,学历不限,职责描述：1.通过各种媒介寻找并开发潜在客户，邀约并拜访客户，根据客户要求提供专业的产品推荐。2.业务洽谈，促成合作。3.对老客户进行定期的维护，实现客户介绍。任职要求：1.年龄18-35岁，初中以上学历，有经验能力强者，可适当放宽条件。2.有销售经验者优先，无经验亦可（公司有完善的岗前培训）。3.有目标，有理想，敢于面对挑战的人。4.性格外向，有亲和力，喜欢销售岗位的小伙伴。
银行贷款经理,10-15k·13薪,苏州,3-5年,本科及以上,本公司为中国农业银行签约合作单位一、招聘岗位职责及应聘条件1、岗位职责（1）负责农业银行装修贷等产品的营销推广工作，完成下达的各项指标任务；（2）负责家装市场的开拓，寻找有资质的装修贷借款需求的客户。（3）负责农业银行装修贷等产品市场风险识别和控制工作；（4）立足本职，做好农业银行服务品牌宣传工作；（5）完成领导交办的其他各项工作。2、岗位要求（1）大学专科（含）以上学历，经济类、管理类、法学类或相关专业优先录用；（2）有贷款销售、家装行业从业经验优先录用；（3）诚实敬业、具有强烈的责任心；（4）具备与岗位要求相适应的工作能力和素质。3.薪酬福利（1）无责任底薪4000～8000元+提成1000元/单+交通补贴1000元/月（2）缴纳五险一金（3）系统的专业知识、技巧培训（4）完善的晋升体系（5）定期提供丰富多彩的员工拓展活动（6）生日蛋糕券+节假日福利+通讯补贴+高温补贴4.工作时间（1）9:30-18:00（2）双休+节假日休息二、工作地点：苏州市高新区科技城绿地中央广场四期办公楼三、应聘方式及注意事项1、电话沟通，线下面试。2、我司对应聘者信息保密，应聘者对所填报信息的真实性负责，对弄虚作假者一经发现不予录用。 3、我司将通过电话、短信、邮件等方式与应聘者进行联系，请您保持通讯畅通。
投诉处理专员,3-5k,南通,经验不限,大专及以上,工作内容：    为顾客投诉提供便利渠道，对投诉进行迅速有效处理；对投诉原因进行分析。任职资格：    1、30周岁以下，大专以上学历；    2、普通话标准；    3、有话务工作经验者优先。福利待遇：    1、五险一金；    2、每周五天八小时；    3、工作餐、生日祝福、通讯补贴、节日福利等。工作地点：    南通市崇川区
销售代表,4-9k,南通,经验不限,大专及以上,工作内容：    负责中小企业的关系维护，挖掘客户需求，分析市场动态，开发拓展业务。任职资格：     1、35周岁以下，大专学历以上；     2、沟通能力强，性格外向；     3、有相关经验者优先。福利待遇：     1、五险一金；     2、双休；     3、工作餐、通讯补贴、生日祝福、结婚礼金等。工作地点：     南通六县一市
营业受理,3-8k,南通,经验不限,大专及以上,工作内容：      实施营业销售、受理、咨询与服务等相关工作。任职资格：      1、年龄21-30周岁；      2、大专及以上学历；      3、性格外向，沟通能力强；      4、有通信类相关行业工作经验者优先。福利待遇：      1、五险一金；      2、每周40小时；      3、工作餐、通讯补贴、生日祝福、结婚礼金等。工作地点：      南通六县一市
电话销售,7-12k,无锡,经验不限,学历不限,"岗位职责：1.负责通过网络渠道搜集新客户的资料信息，开发新客户；2.通过电话形式与客户进行有效沟，了解客户广告需求,寻找销售合作机会；3.维护合作客户关系，深度开发客户资源，拓展新客户；4.分析客户需求，总结市场、行业特征及规律，为客户提供优秀的广告方案。职位要求：1.大专及以上学历；2.良好沟通能力，口齿清晰，普通话流利；3.对销售工作有较高的热情，学习能力强；4.性格坚韧，思维敏捷，具备良好的应变能力和承压能力；5.有敏锐的市场洞察力，有强烈的事业心、责任心和积极的工作态度；5.具有互联网、广告、电子商务行业背景及相关销售工作经验者优先；"
电销专员,5-10k,无锡-梁溪区,经验不限,学历不限,1.负责通过电话与客户沟通以及邀约客户来公司洽谈业务。
电销专员,7-12k,无锡,经验不限,学历不限,办公室电话销售，负责打电话联系客户，与客户沟通，邀约客户来公司洽谈业务！公司环境好，工作轻松，待遇优厚！
办公室文员,10-15k,无锡-梁溪区,经验不限,学历不限,主要负责联系和维护公司客户，建立合作关系，推进公司全面发展！
办公室文员,5-8k,无锡,经验不限,本科及以上,负责接打电话，资料电脑存档！
电话销售,5-10k,无锡,经验不限,学历不限,通过电话联系客户，沟通，邀约客户来公司洽谈业务！
java开发工程师,10-15k,苏州-姑苏区,3-5年,大专及以上,职责描述：1、熟练掌握springboot，springmvc等框架，用过mybatis，redis，熟练掌握mysql数据库操作以及mongodb操作，熟练提取公共方法并进行封装2、能熟练封装第三方接口，有过与第三方对接经验者优先3、能妥善处理接口性能问题者优先4、会使用git、svn、maven、postman等5、掌握简单的linux命令任职要求：
项目经理,10-15k,苏州-工业园区,1-3年,本科及以上,职责描述：1、组织协调项目的整体工作，有效衔接客户需求和技术研发；2  负责项目的生命周期管理，推动完成项目立项、需求、研发实施到验收全过程管控；3、负责项目的范围管理、风险控制、成本控制，并撰写项目相关报告；4、参与完成项目管理相关流程和制度设计；任职要求：1、本科及以上学历，3年以上项目管理相关经验；2、具备良好的沟通能力，有较强的逻辑分析能力；3、具备良好的计划与协调能力，可带领团队高效解决项目过程中出现的各类问题；4、有安防相关项目管理经验者优先；5、有过大型项目集成经验者优先；
售前顾问,10-16k,苏州-工业园区,3-5年,大专及以上,职责描述：1、配合销售部门完成目标客户提案、技术交流、方案宣讲、产品演示及相关项目销售攻关的技术支持；2、负责面向客户的技术交流和需求引导，进行售前项目分析、设计和规划，促进销售目标达成；3、配合产品部门完成需求调研、相关方案的撰写、系统演示等工作；4、及时反馈行业、市场、用户需求、竞争对手等方面市场分析数据，为公司的市场方向、产品研发和软件开发等提供建议； 任职要求：1、具有2年以上的软件类产品的售前咨询与技术方案支持的相关经验；2、良好团队合作精神、善于沟通，学习能力强； 3、良好的书面撰写与口头表达能力；丰富的word和PPT使用经验；4、有大数据和人工智能相关行业经验者优先；5、有安防相关的工作经验者优先；
高级前端开发工程师,10-18k·13薪,苏州-工业园区,3-5年,统招本科,"职责描述：1. 高效地完成产品研发需求2. 编写易于维护的高质量代码3. 参与前端框架建设，并不断优化前端工具链, 改进协作流程，创建技术标准和规范任职要求：1. 计算机相关专业，本科以上学历；2. 有很强的自我驱动能力，善于分析问题解决问题，具备良好的逻辑思维、沟通技能与团队合作能力，分享精神；3. 精通JavaScript，对JavaScript异步编程、组件化开发有较为深入的理解，对ES6语法有深入了解；4. 熟练掌握React、Vue等框架中的一种或几种，熟悉MVC、MVVM等前端开发模型，有React使用经验者优先；5. 有良好的工作及编码习惯，熟练使用Git、Webpack等工具；6. 熟悉微信小程序开发技巧，有微信小程序实战经验的优先考虑；7. 熟悉后端开发Node、Java、.Net、Go的优先考虑；"
JavaGo开发工程师,12-18k·13薪,苏州-工业园区,1-3年,本科及以上,"职责描述：1. 采用Go或Java语言开发稳健可扩展的后端程序。2. 基于SOA架构，为各类项目需求设计架构，开发后端功能服务，同团队成员合作并积极提出建议和反馈。3. 通过单元测试、自动化以及代码审查等提升优化代码质量。4. 积极参与各种头脑风暴会议并对用到的技术、算法和产品功能提出意见和建议。5. 同产品和设计团队协作，理解用户需求，归纳功能用例，并转化为高效的技术解决方案。6. 重点及难点技术攻坚，并按时交付研究成果。任职要求：1. 有相关项目开发经验。2. 本科及以上学历，计算机相关专业，全面的计算机理论基础，综合能力较强者可降低学历要求。3. 具备按时完成项目开发与交付的能力。4. 工作认真负责有责任心，追求细节和极致，有解决各类疑难问题的强烈愿望; 善于学习和总结，乐于分享，有较强的团队精神。5. 具备扎实的OOP及相关软件开发技能，能根据架构要求，开发设计可扩展、可复用、高性能的功能模块。6. 具备数据库（特别是关系型数据库MySQL, PostgreSQL, Oracle等）及相关知识的实际应用和优化经验，能始终保持对新技术的学习热情。7. 具备Linux/Unix平台下的编程和操作经验，熟悉一种或者多种脚本语言(Python, Perl或者Shell等)。8. 有分布式系统、大规模分布式储和数据处理经验者优先。"
销售经理/主管,10-15k,苏州,3-5年,大专及以上,职位描述：1、执行公司营销策略，完成销售任务和绩效目标；2、维护和开拓销售渠道，扩大市场占有率；3、负责协调相关资源，协调处理相关销售流程问题；4、落实销售款项按时回收，协助建立健全客户档案；5、保持与客户的良好沟通，维护客户及渠道关系，落实销售政策、执行销售合同管理工作。任职要求：1、计算机、市场营销、通信等相关专业，大专以上学历；2、3年以上IT行业面向政府、央企或大企业客户的销售工作经验；3、安防行业，大数据解决方案销售或大集成项目销售相关工作经验优先；4、具备较强的目标管理、市场机会洞察力、商业谈判能力、应变能力、分析及解决问题能力等相关专业技能；5、敬业、自信、高度的工作热情、强大的自我驱动力、良好的团队合作精神，抗压能力强；6、团队管理经验者优先。能力特别优秀者薪资可面议
文员,5-8k,无锡,经验不限,大专及以上,主要负责售后的管理工作，六险一金
催收,5-10k,无锡-梁溪区,经验不限,大专及以上,1、催收0-30天短期逾期客户2、维护客户征信3、解决客户问题
电话客服,5-10k,无锡-梁溪区,经验不限,大专及以上,1、售后服务2、维护客户征信3、解决客户疑问4、执行公司策略
催收员,8-13k,南京,经验不限,学历不限,工作内容：1、主要通过电话提醒，信函通知等方式与相关客户联络，提醒客户及时还款，维护客户的个人信用；2、按照催收要求，如实记录催收结果；任职要求：1、中专及以上学历，优秀者可适当放宽；有无经验均可；2、有过信用卡催收、电话销售、呼叫中心、客服等工作经验优先考虑；3、具有较强的沟通能力及语言表达能力，懂得基本电脑操作； 4、思维灵活，反应迅速，有较好的沟通谈判能力；5、能承受一定的工作压力6、征信良好；福利待遇：1、五险一金；2、带薪假期：年假、产假、哺乳假、婚假等；3、法定节假日：端午、国庆、五一、清明、中秋、元旦、春节4、丰富的团队活动：野餐、聚餐、K歌.. ..等不定期聚餐；5、伯乐奖：新人入职有奖励；6、薪资结构：无责任底薪+高额提成+激励奖金；新人月综合5000~7000，踏实干7000~10000，努力干15000~上不封顶；办公地址交通便利，工作环境舒适，氛围融洽（本岗位不涉及销售，无需主动开发客户）工作时间：9:00-18:00，周日单休晋升渠道：员工-组长-主管-经理（90%由内部选拔）
客服专员,5-8k,南京,经验不限,大专及以上,工作内容：1、主要通过电话提醒，信函通知等方式与相关客户联络，提醒客户及时还款，维护客户的个人信用；2、按照催收要求，如实记录催收结果；任职要求：1、中专及以上学历，优秀者可适当放宽；有无经验均可；2、有过信用卡催收、电话销售、呼叫中心、客服等工作经验优先考虑；3、具有较强的沟通能力及语言表达能力，懂得基本电脑操作； 4、思维灵活，反应迅速，有较好的沟通谈判能力；5、能承受一定的工作压力6、征信良好；福利待遇：1、五险一金；2、带薪假期：年假、产假、哺乳假、婚假等；3、法定节假日：端午、国庆、五一、清明、中秋、元旦、春节4、丰富的团队活动：野餐、聚餐、K歌.. ..等不定期聚餐；5、伯乐奖：新人入职有奖励；6、薪资结构：无责任底薪+高额提成+激励奖金；新人月综合5000~7000，踏实干7000~10000，努力干15000~上不封顶；办公地址交通便利，工作环境舒适，氛围融洽（本岗位不涉及销售，无需主动开发客户）工作时间：9:00-18:00，周日单休晋升渠道：员工-组长-主管-经理（90%由内部选拔）
银行风控专员,10-15k,南京,3-5年,学历不限,工作内容：1、主要通过电话提醒，信函通知等方式与相关客户联络，提醒客户及时还款，维护客户的个人信用；2、按照催收要求，如实记录催收结果；任职要求：1、中专及以上学历，优秀者可适当放宽；有无经验均可；2、有过信用卡催收、电话销售、呼叫中心、客服等工作经验优先考虑；3、具有较强的沟通能力及语言表达能力，懂得基本电脑操作； 4、思维灵活，反应迅速，有较好的沟通谈判能力；5、能承受一定的工作压力6、征信良好；福利待遇：1、五险一金；2、带薪假期：年假、产假、哺乳假、婚假等；3、法定节假日：端午、国庆、五一、清明、中秋、元旦、春节4、丰富的团队活动：野餐、聚餐、K歌.. ..等不定期聚餐；5、伯乐奖：新人入职有奖励；6、薪资结构：无责任底薪+高额提成+激励奖金；新人月综合5000~7000，踏实干7000~10000，努力干15000~上不封顶；办公地址交通便利，工作环境舒适，氛围融洽（本岗位不涉及销售，无需主动开发客户）工作时间：9:00-18:00，周日单休晋升渠道：员工-组长-主管-经理（90%由内部选拔）
培训师,5-7k·13薪,苏州-昆山,1-3年,大专及以上,职责描述：1、制定和实施对新员工的沟通技巧和服务意识类培训，并在培训阶段对新员工进行考核；2、制定和实施岗中培训计划，提高团队服务水平；3、对于培训中发现的问题，及时、定期进行人员辅导和沟通； 4、更新培训材料及其他内部文档，编制标准回复话术； 5、领导布置的其他工作。任职要求：1、大专及以上学历，专业不限；2、熟悉了解电商业务流程，有客服管理相关工作经验者优先考虑；3、良好的文字表达能力，能够完成培训材料的制作；4、拥有良好的职业心态，乐观面对压力和挫折，坚持努力不放弃； 5、绝对的团队协作导向，主动沟通，所有工作以实现项目整体目标为出发点 。
电商项目质检专员,4-6k·13薪,苏州-昆山,1-3年,大专及以上,职责描述：1.     根据电商团队的质检服务标准进行日常质检工作；2.     将出现的问题进行记录或者及时与坐席代表沟通、并指导其改进，以保证服务质量达标。任职要求：1.     专科及以上学历，2年质检管理相关工作经验；2.     熟悉了解BPO行业，拥有电商行业背景优先考虑；3.     良好的计算机常用办公室软件操作能力；4.     良好的沟通能力及团队合作能力。
客服组长,5-7k·13薪,苏州-昆山,1-3年,大专及以上,职责描述：1. 负责组内员工绩效监督及考评，确保员工达到项目要求。2. 负责客服代表团队业绩管理，提供工作所需的指导，反馈，结果纪录，咨询，必要时还需分派工作；3. 负责管理客服团队当日和日常业绩，承担现场管理职责；4. 负责跟进案件的解决，团队的管理和其他相关事宜5.负责应用、培训与业绩管理相关的呼叫中心工具；6.负责组内员工沟通，向团队成员传达沟通公司相关信息，充分起到“桥梁”作用；任职要求：1.有2年以上的运营管理经验（电商经验优先）2.对于运营管理有系统方法论及优秀实践经验3.有很强的目标导向，配合项目主管确保运营KPI 达标。4.积极、乐观善于活跃团队氛围， 降低团队流失。5.有数据分析能力并能完成日常的周报、月报。6.对于服务质量有敏感度，确保服务质量。
高级前端开发工程师,15-20k,无锡-新吴区,5-10年,大专及以上,"岗位要求：1.5年以上全职前端开发经验。2.精通javascript,html,css及web相关协议，熟练使用vue,react任一种框架。对常见前端开发问题有解决方案。对小程序开发有经验或有学习意愿。4.熟悉前端设计模式，对前端模块化，组件化设计有自己的思考和实践开发经验，。5.热爱技术，善于学习总结，有极强逻辑思维能力，善于沟通交流和主动解决问题。岗位职责：1.独立进行需求讨论和分析，能提供前端技术解决方案。2.可根据任务情况，作为负责人，和其他成员协作，按进度和质量要求完成任务。3.根据前端架构师的要求，完成代码优化，组件封装工作。4.根据公司技术规范，配合前端架构师进行技术研究和选型。5.指导初中级开发人员，提升组员技术能力。"
高级java工程师,15-20k,无锡-新吴区,5-10年,大专及以上,"任职资格：1.5年以上独立带项目开发经验。				2.精通Java及spring boot主流框架，熟悉前端web相关的协议原理，对前后端常见问题有解决方案；3.熟悉linux常用操作，熟悉redis，mongodb，mysql。4.执行能力强，有较强的任务规划和时间管理能力。5.喜欢主动沟通，善于总结问题，思考解决方法，有较强的独立分析和解决问题的能力。6.热爱技术，学习能力强, 对编码有高要求。岗位职责：1.参与需求讨论和分析，负责提供技术解决方案。2.负责模块设计，编写设计文档；负责模块开发和任务分配。3.负责跟踪模块开发进度和代码质量审核。4.参与小组技术总结交流，提升团队技术能力。5.参与技术研究，产品选型及评估。"
运营专员,5-8k,苏州-姑苏区,1-3年,大专及以上,职责描述：1.对政务信息具有敏感性，负责上线内容的收集和审核，日常的运营工作等2.定期的数据更新和审核，数据分析及报表制作3.强烈的责任心及抗压能力，工作细致有条理，善于学习任职要求：能够适应出差
SEO市场合伙人,50-80k,南京,3-5年,大专及以上,职责描述：1、负责SEO市场的开发，主要面向企业、学校、事业单位等；2、负责客户关系的维护。任职要求：1、认可SEO行业的前景；2、对SEO行业有基本的认识；3、具备相关的客户资源。岗位待遇：本司SEO团队由多位百度前工程师组成，技术实力强悍，均采用白帽安全技术！此岗位为长期销售合伙人模式，只要客户资源充足或具备开发客户能力，能力强者年薪过百万！
电信话务员,4-6k,无锡,经验不限,学历不限,移动话务员工作内容是接听客户来电，解决相关业务问题，从事值守长途话务、国际话务、查号、无线寻呼、信息服务、用户交换机等各类话务台，以及处理机上业务查询等，具体包括：1、按呼叫顺序依次应答，受理用户使用电信业务，填写记录单；2、接续、处理用户业务需要；3、接续和处理受付业务电话；4、国外交换局拨叫中国时提供语言辅助、拨打辅助等服务，承担国际来话查询业务；5、控制业务流量及电路质量；6、按规程处理更改用户电话号码；7、受理专线用户的各类特别业务；8、接续处理去话、来话、转话、销号、退号及注销业务；9、接续和处理改接、改叫、串联电话、传呼电话、电话会议业务；10、受理信息服务业务；11、受理用户交换机业务；12、受理机上咨询业务。工资待遇：3500底薪+提成
淘宝客服上五休二月薪五千,8-12k,淮安,经验不限,中专/中技及以上,淘宝客服，负责店铺售前售后服务。上五天休息两天，交五险一金。月薪4500-6500元。
网络销售,6-11k,常州-新北区,经验不限,学历不限,公司在新北高新科技园。公司提供企业客户资源，以电销陌拜等方式开发客户挖掘需求，为其提供企业税贷服务。走的线上银行渠道，利率3～8厘，额度80～500万，随借随还。薪资待遇：无责底薪3400～4900➕奖金➕10%～20%提成➕五险一金➕单双休。工作时间早上9点到晚上6.30。中途休息两个半小时。随便做做一个月8000➕
天猫店铺下线客服小二,8-9k,淮安,经验不限,大专及以上,直接面对在线消费者售卖产品，售前解答客户疑问，挖掘需求，促成下单（包含发货运输商品使用方法等问题）。(在线)
客服文员助理,8-12k,淮安,经验不限,大专及以上,"岗位职责：1、负责接听客户热线，根据客户需求，给客户预订机票；2、及时准确有效地与客户沟通,配合客户安排好出行时间；3、不断接受公司的各项业务和技能提升培训。任职资格:1、大专以上学历；普通话标准，沟通表达能力佳；有票务预定及航空相关经验者优先；2、熟练掌握计算机基础操作和日常办公软件操作；3、个人诚信度高、有强烈责任感，善于发现问题，具有收集数据信息及为决策提供辅助建议的能力，良好的学习能力；薪资待遇：1.底薪+绩效月薪综合4K；饭补、车补，班次补贴；每月全勤奖；2.公司缴纳五险一金，提供免费住宿；每天工作8小时左右；3.专业的管理培训班，针对有想法的年轻人提供完善的培训，个人职业生涯的规划。"
