研发助理,6-8k,常州-武进区,1-3年,统招本科,岗位职责：1、协助技术主管完成胶黏剂的研发工作；2、熟悉实验室常用仪器及各种实验规程，有分析、解决问题的能力；3、领导交办的其他事项；任职资格：1、本科及以上学历，高分子材料专业或从事胶粘剂研发工作1年以上；2、具有创新精神和团队合作精神；3、有丁基胶相关经验优先；
质量主管,8-9k,常州-武进区,1-3年,统招本科,岗位职责：1.建立和完善公司质量体系，负责公司质量文件的建立、修订和审核；2.跟进生产质量管控，处理生产异常问题；3.质量统计、质量调查、处理客户质量投诉；4.协调公司外部及内部的质量审核。职位要求：1.本科及以上学历；2.1-3年以上相关工作经验；3.熟悉ISO9001.IATF16949管理体系；4.熟悉常用质量管理工具；5.熟悉ROHS、REACH等环境管理标准。
it工程师,5-8k,泰州,3-5年,大专及以上,职责描述：1、公司网站维护及电商平台技术支持；2、ERP办公自动化系统运行维护及模块需求调查；任职要求：1.计算机或IT相关专业，大专及以上学历2.能快速排查软件、硬件故障，具有较强的责任心，具有快速学习能力，具备团队协作精神3.具备良好的服务意识与职业素养，具备良好的沟通能力和语言表达能力4.熟悉Windows、Linux系统及相关硬件的基本知识熟悉VPN、AC、路由器、交换机等网络设备的设置与管理5.有虚拟化搭建经验及管理经验或会编写网站html能力加分；6.熟悉局域网配置、网络管理、网络维护及网络故障的排除；具有多行业软件安装和维护经验者优先
采购工程师,6-9k,泰州,3-5年,大专及以上,职责描述：1、掌握相关物料市场行情，并对关键原材料进行成本分析等；2、负责与供应商签订采购合同并督促合同的如期履行，根据项目需求制定采购计划，保证项目顺利进行；3、熟悉网络采购及物资采购招投标程序；4、负责采购询价和议价，物料安全库存方面的分析以及定期的采购报表、采购分析等；5、分析问题的能力和整合资源的能力，较强的成本控制意识和服务意识；6、具有较强的责任感和良好的个人职业操守，抗压性强。条件优异者薪资可面议。任职要求：1、三年以上正规工厂实际物资采购工作经验；2、熟练掌握运用ERP系统，Office软件的操作与使用；3、具有较好的口头、书面表达能力和商务能力；4、具备较强的沟通和团队协调能力；
电仪工程师,8-16k,泰州,10年以上,大专及以上,职责描述：1、同设计院、自动化设备供应商完成仪器仪表的选型设计及控制系统的方案设计；2、控制系统仪表各类图纸的审核和变更；3、控制系统设计、选型、方案、开发组态、调试等；4、仪表的单校和控制系统的联校；5、仪表相关培训及技术指导；6、控制系统和仪表的技术改造工作。任职要求：1.大专及以上学历，3年以上同岗位工作经验，电气自动化等相关专业2.DCS系统组态及维护。3.电仪设备的选型采购。
质量经理,10-16k,泰州,5-10年,本科及以上,职责描述：1. 结合公司产品现状、生产工艺流程、客户反馈、市场反馈、行业标准等要求，运用质量管理工具，制订适用的质量控制计划，并宣贯实施；2. 根据公司整体战略、年度目标和上年度的部门计划，制定年度目标和工作计划。并监督跟进计划落实情况。3. 组织制订和修订原材料、辅料、包装材料、中间产品、成品的质量标准以及相应的检验操作规程。4. 组织进行全公司的原辅料、中间产品、成品、包装材料等的检验工作，并有权决定各类物料的使用与放行。5. 组织进行对原辅材料供应商的品质水平评估，以及稽查和推进改善；6. 组织对各类质量事故，生产异常进行分析，推进相关部门对各类质量事故原因的纠正及预防措施的制定，跟进改进效果；7. 主导对客户投诉的处理、原因分析、纠正预防措施的制定并验证实施情况；8. 按月度统计各项产品质量报表，对原料、中控、成品质量情况进行统计、汇报、分析、改善；9. 召开产品质量分析会议，分析质量异常原因、制定改进措施，并跟踪验证改善措施实施结果；10. 负责建立产品质量档案。11. 负责评价原辅料、中间产品及成品的质量稳定性，制定物料贮存期、产品有效期。12. 负责组织公司质量管理体系的建立、维护、改进工作；13. 协调公司相关部门，保证质量管理体系各项工作的正常实施；14. 主导负责公司年度内、外部审核；15. 组织安排公司检测仪器、计量设备的定期校验、维护工作；负责部门仪器的购置，验收，报废；任职要求：1、本科以上学历，化学、高分子材料相关专业2、工作经验：五年以上品保管理经验。熟悉GC，GC-MS，HPLC，GPC，NMR，ICP、AAS等仪器的操作，维护和使用；熟悉质量管理五大工具、QC七大手法；有大型外企，台企品保管理背景优先。
销售经理,薪资面议,泰州,5-10年,大专及以上,"职责描述：1、负责产品的市场渠道开拓与销售工作，执行公司产品年度销售计划，积极完成规定或承诺的销售量指标；2、负责与客户签订销售合同，督促合同正常如期履行，对各项业务负责到底对应收的款项和商品，按照合同的规定追踪和催收,出现问题及时汇报；3、与客户保持良好沟通，实时把握客户需求，为客户提供主动、热情、满意、周到的服务等；4、积极发展新客户，与客户保持良好的关系和持久的联系不断开拓业务渠道;5、收集一线营销信息和用户意见，对公司营销策略、广告、售后服务、产品改进新产品开发等提出参考意见；6、对客户在销售和使用过程中出现的问题、须办理的手续，帮助或联系有关部门或单位妥善解决；7、认真贯彻执行公司销售管理规定和实施细则，努力提高自身业务水平；任职要求：1、大专以上学历，化工、高分子、材料相关专业；2、有较强的语言表达能力、沟通能力及谈判能力；3、外资化学品销售经验3年以上；"
塑料改性/技术支持工程师,15-30k,泰州,5-10年,硕士及以上,职责：1、 负责阻燃剂应用的性能验证；2、 准确把握客户对材料的应用要求，并据此协助进行配方设计；3、 准确判断并解决材料应用过程中的问题；4、 负责客户投诉关于产品应用方面的问题分析及解决方案；5、 配合市场部进行客户开发技术支持；任职要求：（1）硕士以上学历，化工、高分子、材料类专业，特别优秀人员本科亦可；（2） 具有5年以上改性塑料（阻燃尼龙）行业产品研发、，有产品策划、市场支持经验优先；（3） 熟悉改性塑料产品知识，具备根据客户的需要，设计、开发新产品能力（4） 精通双螺杆及相关塑料设备加工工艺、熟悉塑料性能测试设备及测试方法（5） 具备专业技术资料分析、编撰讲解能力；（6） 具备较强的语言表达能力和良好的团队协作精神；（7） 英语流利
化工研发经理,薪资面议,泰州,5-10年,博士,职责描述：1、负责设定产品设计及相关的研发课题，并参与研发及管理工作；2、负责编写项目科技文件，如论文、专利、技术总结、汇报资料等；3、负责新开发产品标准化的制定、发布、执行；4、配合横向部门的工作，对部门运营进行支持；任职要求：1、 博士学历，应用化学、精细化工、有机合成等相关专业；2、 5年以上化工合成研发经验，阻燃剂行业优先；3、 有合成方面专利和成功申报经验。
供应链经理,10-16k,泰州,5-10年,大专及以上,职责描述：1.对公司整个供应链的运作负责;2.设计并改善公司供应链系统，制定并完善切实可行的计划、采购、仓储、物流等管理工作流程，实施监控和管理; 3.建立和健全供应商开发、维护、跟踪及评估体系，合理控制采购及运输成本;4.组织建立采购计划、物料到货计划、生产计划、发货计划及库存计划，相关订单的签订、实施及跟踪;5.推动、落实公司物流信息系统的建立，完善、管理及优化公司的配送网络;
安全环保专员/工程师,7-12k,泰州,5-10年,大专及以上,职责描述：协助公司安全环保制度、操作规程的简历，并进行有效的考核；负责部分安全标准化体系运营管理；生产现场三违检查、处置;安全环保设施巡查、维护;环保运行监督。任职要求：注册安全工程师或中级以上化工专业技术职称必须具备其一
汽车内饰胶销售主管,12-25k,苏州,3-5年,本科及以上,岗位职责：1、负责汽车主机厂或汽车内饰市场开发、客户维护和销售管理等工作；2、负责产品宣传、推广和销售，完成销售的任务指标；3、制定销售计划，并按计划拜访客户和开发新客户；4、搜集客户资料，建立客户档案，并及时更新营销系统信息及提交工作报告；5、广泛收集行业信息，精准掌握价格波动，具有大局观，战略思维；6、协调处理各类市场问题，并做好区域客户维护工作。职位要求：1、本科以上学历，两年以上汽车主机厂，汽车内饰销售经验，有胶黏剂代理商合作经验，华东区域有客户或代理商资源者优先；2、强烈的自信心及敬业精神，具备优秀的销售技能和商务谈判能力，具备良好的服务态度和沟通能力，能承受较大工作压力；3、以结果为导向，具有良好的团队合作精神；4、能适应高频率出差。福利待遇：1、富有竞争力的薪资待遇体系2、出差补助、餐补、油补、话费3、节日福利---春节、妇女节、母亲节、儿童节、端午节、中秋节、国庆节4、特殊福利---生日福利、季度福利、转正礼、司龄礼、结婚贺金、生育贺金等5、法定福利---五险一金、周末双休、年度体检、带薪年假
汽车内饰胶销售主管,12-25k,无锡,3-5年,本科及以上,岗位职责：1、负责汽车主机厂或汽车内饰市场开发、客户维护和销售管理等工作；2、负责产品宣传、推广和销售，完成销售的任务指标；3、制定销售计划，并按计划拜访客户和开发新客户；4、搜集客户资料，建立客户档案，并及时更新营销系统信息及提交工作报告；5、广泛收集行业信息，精准掌握价格波动，具有大局观，战略思维；6、协调处理各类市场问题，并做好区域客户维护工作。职位要求：1、本科以上学历，两年以上汽车主机厂，汽车内饰销售经验，有胶黏剂代理商合作经验，华东区域有客户或代理商资源者优先；2、强烈的自信心及敬业精神，具备优秀的销售技能和商务谈判能力，具备良好的服务态度和沟通能力，能承受较大工作压力；3、以结果为导向，具有良好的团队合作精神；4、能适应高频率出差。福利待遇：1、富有竞争力的薪资待遇体系2、出差补助、餐补、油补、话费3、节日福利---春节、妇女节、母亲节、儿童节、端午节、中秋节、国庆节4、特殊福利---生日福利、季度福利、转正礼、司龄礼、结婚贺金、生育贺金等5、法定福利---五险一金、周末双休、年度体检、带薪年假
轨道交通销售主管,10-20k,苏州,3-5年,本科及以上,职位描述：1、负责汽车轨道交通市场开发、客户维护和销售管理等工作；2、负责产品宣传、推广和销售，完成销售的任务指标；3、制定销售计划，并按计划拜访客户和开发新客户；4、搜集客户资料，建立客户档案，并及时更新营销系统信息及提交工作报告；5、协助上级制定销售策略，控制销售成本，提高销售利润；6、协调处理各类市场问题，并做好区域客户维护工作。职位要求：1、本科以上学历，两年以上轨道交通销售经验；2、强烈的自信心及敬业精神，具备优秀的销售技能和商务谈判能力，具备良好的服务态度和沟通能力，能承受较大工作压力；3、以结果为导向，具有良好的团队合作精神；4、能适应高频率出差。福利待遇：1、富有竞争力的薪资待遇体系2、出差补助、餐补、油补、话费3、节日福利---春节、妇女节、母亲节、儿童节、端午节、中秋节、国庆节4、特殊福利---生日福利、季度福利、转正礼、司龄礼、结婚贺金、生育贺金等5、法定福利---五险一金、周末双休、年度体检、带薪年假
轨道交通销售主管,10-20k,无锡,3-5年,本科及以上,职位描述：1、负责汽车轨道交通市场开发、客户维护和销售管理等工作；2、负责产品宣传、推广和销售，完成销售的任务指标；3、制定销售计划，并按计划拜访客户和开发新客户；4、搜集客户资料，建立客户档案，并及时更新营销系统信息及提交工作报告；5、协助上级制定销售策略，控制销售成本，提高销售利润；6、协调处理各类市场问题，并做好区域客户维护工作。职位要求：1、本科以上学历，两年以上轨道交通销售经验；2、强烈的自信心及敬业精神，具备优秀的销售技能和商务谈判能力，具备良好的服务态度和沟通能力，能承受较大工作压力；3、以结果为导向，具有良好的团队合作精神；4、能适应高频率出差。福利待遇：1、富有竞争力的薪资待遇体系2、出差补助、餐补、油补、话费3、节日福利---春节、妇女节、母亲节、儿童节、端午节、中秋节、国庆节4、特殊福利---生日福利、季度福利、转正礼、司龄礼、结婚贺金、生育贺金等5、法定福利---五险一金、周末双休、年度体检、带薪年假
公司法务,薪资面议,泰州,5-10年,统招本科,职责描述：1、 为公司经营决策意向进行法律调研和法律审核，提供选择方案和相关法律依据，保障公司经营决策的安全性和合法性；2、 简历公司合同管理制度，规范合同的鉴定、审核、管理和旅行等环节；3、 完善公司的各项管理制度，再合法性的前提下，是公司权利最大化；4、 简历健全公司只是产权和商业秘密保护体系。从公司研发、销售、客服、经销商包括客户等环节进行规范保护5、 开展法律培训，正对管理、研发、销售等不同人群进行相应模块法律培训6、 协助人力资源部处理公司内部的劳务纠纷任职要求：1.法律及知识产权相关专业，本科及以上学历，5年以上工作经验；2.掌握知识产权相关合同条款的要点，能够拟定和审核涉及知识产权的协议3.理解企业知识产权的价值以及与品牌保护和业务运营相结合的规律4.民法、合同法、公司法、知识产权法等相关法学基础知识全面扎实并能够熟练运用；5.有以下特征优先考虑：通过国家司法考试英语听、说、读、写流利。
机械设计工程师,8-15k,南京-秦淮区,1-3年,统招本科,工作职责:1.独立完成自动化产线项目中的机械设计和出图工作；2.独立完成设计计算、性能和强度校核等工作；3.独立完成各种传动、传感、驱动等标准元器件的选型；4.独立完成物料BOM整理和物料下发，进行项目成本的估算；5.对设备生产、装配、调试过程中提供技术支持和服务；6.与方案工程师及客户进行技术交流和服务；7.完成领导交办的其他事项。任职要求：1.具备较好的机械设计能力，熟悉机械材料和标准件的选型和应用；2.具备较好的加工工艺知识，具备机械精度控制设计能力；3.具备良好的技术文档编制及管理能力；4.掌握设计所需的软件技能，如Solidworks、Autocad、Proe等，有动画设计能力者优先；5.机械设计及自动化相关专业，本科及以上学历，具有自动化行业2年以上的工作经验，硕士学历及有军工行业工作经历者优先
安全经理,15-25k,南京-溧水区,5-10年,统招本科,岗位职责：1、承担研究员安全标准化的建设及实施；2、承担研究员安全管理操作规程的建立、培训及考评；3、承担安全、消防、环境、职业健康等认证工作；4、承担政府相关部门的日常安全、消防、环保等检查工作及相关政策、文件、会议等贯彻落实工作；5、承担研究员风险评估、危险源管理、日常的安全检查等管理工作；6、承担研究院安全隐患排查及整改工作；7、承担研究院特种设备管理和安全设施的建设及维护管理工作；8、承担研究院应急预案的建立及实施；9、承担工程建设及改造的“安全生产三同时”相关手续的管理；10、承担研究院智能制造等项目的安全方案制定及评审；11、承担研究院研发产品安全鉴定及安全环境等评价机构的对接；12、负责研究院安全绩效评价办法的考核；13、负责研究院安全管理委员会的日常管理及会议组织工作；14、上级交办的其他工作；任职要求：1、全日制本科学历，5年以上安全管理工作经验；2、在化工企业（制造型）从事过安全管理工作；3、有国家注册安全工程师，安全、环境相关专业；
机械方案工程师,12-20k,南京-秦淮区,1-3年,统招本科,工作职责:1.承担非标自动化项目的工艺布局图的绘制、三维模型的搭建、技术文档的编写；2.承担非标自动化项目的工艺流程梳理，节拍分析； 3.承担非标自动化项目的自动化动作实现；4.参与方案进行技术、安全、成本评审，并承担安全、成本优化的基础性工作；5.参与客户的技术交流、方案汇报、竞争性谈判和招投标工作；6.完成领导交办的其他事项。任职要求：1.具备较强的机械设计能力，熟悉机械材料和标准件的选型和应用；2.有良好的沟通协作能力；3.具备良好的技术文档编制及管理能力；4.掌握设计所需的软件技能，如Solidworks、Autocad、Proe等，有动画设计能力者优先；5.机械设计及自动化相关专业，本科及以上学历，具有自动化行业2年以上的工作经验，硕士学历及有军工行业工作经历者优先
智能制造高级技术专家,20-35k,南京-秦淮区,10年以上,统招本科,工作职责:1.对非标自动化项目需求进行分析和评审，对技术可行性进行评估；2.主导完成非标自动化项目的工艺布局图的规划，组织三维模型的搭建，指导技术文档的编写；3.组织对技术方案及项目成本的评审并指导优化方案；4.组织与客户的技术交流、技术方案汇报及竞争性谈判；5.完成领导交办的其他事项。任职要求：1.具备自动化行业10年以上的工作经验，具备5年以上非标自动化技术团队管理经验；2.主导过多个千万级以上非标自动化项目的技术方案设计；3.具备资深的机械设计能力，精通机械材料和标准件的选型和应用；4.有良好的沟通、协作能力和技术团队管理能力；5.掌握设计所需的软件技能，如Solidworks、Autocad、Proe等；6.机械设计及自动化相关专业，全日制本科及以上学历，硕士博士学历及有军工行业工作经历者优先。
检测工程师,6-10k,苏州,经验不限,本科及以上,1.负责相关样品的预处理和委测项目的日常测试工作；2.负责相关仪器设备点检、使用、日常维护和保养；3.提供及时、准确、可靠的检测原始数据记录和报告；4.参与实验室检测能力的培训、评定与扩项；5.实验室日常作业环境与内务的维护保持；6.部门主管交办的其他事项。岗位要求：1、大学专科及以上学历，化学相关专业，应届生亦可；2、了解实验室基础知识和仪器设备，学习与动手能力强；3、具备检测实验室相关工作经验者优先；4、工作认真、细心，能适应轮班要求；5、具有责任感和合作精神，有积极向上的心态。
计划员,6-8k,南通-如皋,3-5年,大专及以上,职责描述：1、根据生产计划、消耗、库存制定当月原材料采购计划；2、负责碳排放核算、申报事宜；3、负责能源审计工作；4、负责每月月度盘库2次；5、负责每月生产运行报告；6、负责每月能源、消耗数据统计、分析、申报工作；7、领导安排的其他工作。任职要求：大专及以上学历，化工类等相关专业；3年以上大型化工从业经历。
仓库主管,8-10k,南通-如皋,3-5年,大专及以上,职责描述：1、贯彻执行上级安全生产方针、法律、法规、政策和制度，负责本部门的安全管理、监督工作；2、负责对本部门员工进行安全教育培训工作； 3、负责安全班组建设工作；4、负责本部门安全宣传工作；5、协助制定本部门安全生产管理制度；6、负责本部门的安全生产应急工作，协助开展应急演练；7、负责本部门日常安全检查、巡查，发现问题，监督整改落实情况；8、负责本部门区域的消防设施管理；9、负责生产设备、安全装备、防护器材和急救器具的检查维护工作，督促教育员工合理使用劳动保护用品、用具。任职要求：大专及以上学历，化工类等相关专业；5年以上化工行业经历，3年以上仓库管理经验；熟悉相关要求、法律法规；具有工程师职称或注册安全工程师证书优先考虑。
会计助理,4-5k·13薪,南通-如皋,经验不限,大专及以上,职责描述：1、正确开具销售发运单，并及时整理装订；2、整理发票下推表，下推应收单；3、根据仓储中心产成品入库单录入云系统（包括产成品退货）；4、关联订单的下推发运单，下推出库，下推发票；5、带款提货交于开票处的现金、承兑、支票等款项收取和及时上交；6、每日发货报表；7、每月与储运核对生产逐日报表；8、每月编制未开票情况、外库情况、损耗情况等月度报表；9、领导指派的其他工作。任职要求：1、大专及以上学历，财务相关专业；
资深涂布工艺工程师,20-25k·14薪,苏州-张家港,5-10年,硕士及以上,资深涂布工艺工程师岗位职责1.负责涂布线工艺调试、维护和过程异常分析改善2.负责产品良率和产能的提升3.负责编制生产过程中的相关文件（工艺流程图、岗位操作指导书、PFMEA、控制计划等）4.负责新产品的导入、验证及跟进5.负责优化单位制造成本，提供现场工艺问题解决方案任职要求1.硕士或以上学历，化学工艺与工程、机械自动化等相关专业2.6年以上涂布行业或印刷行业或涂布设备制造行业同岗位工作经验3.良好的数据分析能力、沟通协调及团队合作能力4.熟悉涂布胶膜类产品工艺配方优先
文案/策划,5-8k,南京-高淳区,1-3年,大专及以上,职位描述：1、负责公司新闻的采集、编写与发布；负责微信公众号、官方网站、H5等各宣传平台内容的编辑、更新与维护；负责内部各类简报、宣传册、宣传片、展厅等的资料制作及更新；2、负责各类宣传活动的策划和组织工作；负责宣传活动的信息收集、选题策划、文案写作与方案执行；参与各产品的创意构思，负责广告文案创作；配合公司营销活动进行文案工作；3、负责公司活动通稿、会议通稿、品牌通稿的编辑撰写；4、负责公司视频文案脚本的构思和撰写，配合视频拍摄；任职资格:1、大专以上学历，中文、广告、新闻、传播、汉语言文学等相关专业；2、具有较强的广告、文案撰写能力和宣传推广组织实施能力，可独立完成各类文案的材料搜集、组织和撰写，能够独立策划、组织各类专题活动；3、具良好的选题、统筹、沟通能力，文字功底扎实，细腻严谨；具较强的审美能力，掌握摄影技巧；有新闻外媒发布渠道和工作经验者优先；4、精通日常办公软件和制图软件，具有一定的平面美工设计能力；
新媒体运营专员,5-8k,南京-高淳区,1-3年,大专及以上,【岗位职责】1、负责新媒体平台内容帐号的日常运营，包括数据分析、用户沟通等；2、提高微博、抖音、知乎、小红书等平台账号的粉丝增长和转化率等；3、根据公司品牌、产品推广需求，编辑撰写各类形式的推文，图文或视频类；4、提升各平台品牌产品的展现量，和咨询量；5、增加品牌、产品的曝光度，提高品牌形象。【任职要求】1、营销、广告、新闻、语言类等相关专业；2、熟悉各新媒体平台，了解自媒体，具备一定的运营基础；3、熟悉操作电脑，会PS类软件，有视频拍摄和剪辑经验优先；4、善于捕捉新闻点，能撰写各类稿件、策划方案、报告及各项宣传资料等；5、文字功底扎实，具有良好的创新能力和沟通协调能力。
电商运营专员,5-8k,南京-高淳区,1-3年,大专及以上,岗位职责：1.熟练淘宝天猫、拼多多等网店平台操作及推广模式，并能制定相关的计划，能独立完成店铺日常工作管理。如果了解抖音等平台商品橱窗建设更佳。2.提高店铺点击率和浏览量，完成店铺销售目标。熟悉淘宝天猫营销工具的使用。3.能根据淘宝网市场不定期策划淘宝天猫的营销活动任职资格：1、有一年以上网店运营经验；2、精通直通车优化、关键词优化、活动申报等3、能独立完成网络平台的产品管理流程；较强的数据分析能力；提高店铺点击率和浏览量，完成店铺销售目标；4、有良好的团队意识，有责任心，勤恳有耐心，工作积极主动。5、具有一定的营销思路和经验，对产品促销活动有相当的策划和组织能力。任职要求：要有团队合作意识，有强烈的责任心和积极的工作态度
水性树脂/水性乳液 销售主管,15-25k,苏州,1-3年,本科及以上,岗位职责：1、负责水性树脂/水性乳液市场开发、客户维护和销售管理等工作；2、负责产品宣传、推广和销售，完成销售的任务指标；3、制定销售计划，并按计划拜访客户和开发新客户；4、搜集客户资料，建立客户档案，并及时更新营销系统信息及提交工作报告；5、广泛收集行业信息，精准掌握价格波动，具有大局观，战略思维；6、协调处理各类市场问题，并做好区域客户维护工作。职位要求：1、本科以上学历，两年以上水性树脂、水性乳液、水性聚氨酯周边化工原料销售经验；2、强烈的自信心及敬业精神，具备优秀的产品技术能力，商务谈判能力，具备良好的服务态度和沟通能力，能承受较大工作压力；3、以结果为导向，具有良好的团队合作精神；4、能适应高频率出差。福利待遇：1、富有竞争力的薪资待遇体系2、出差补助、餐补、油补、话费3、节日福利---春节、妇女节、母亲节、儿童节、端午节、中秋节、国庆节4、特殊福利---生日福利、季度福利、转正礼、司龄礼、结婚贺金、生育贺金等5、法定福利---五险一金、周末双休、年度体检、带薪年假
工程项目总监,20-25k,常州-金坛区,10年以上,本科及以上,职责描述：1.分管工程维保，全面执行公司领导的工作指令；2.全面负责正极材料生产事业部的水、电、气、生产机械电气设备、巡视检查、维修、维护保养工作，保证所属设备的工作正常；3.保证生产正常进行且负责所属系统人员的各项管理及安全、技能培训工作及公司项目的立项、申请、设计、预决算、审核等前期工作，确保基建前期工作的合理有序；4.负责设备验收等工作，确保工程施工过程中的人身安全、设备安全及工程质量；5.负责维保部工作的整体规划及方向掌控，对维保部所有事物负有直接管理责任。任职要求：15年以上生产设备管理经验，6年以上管理经验；抗压能力强，对粉体材料设备有较深的了解
材料工程师,薪资面议,苏州-太仓,1-3年,本科及以上,"职责描述：Work closely with internal Sales team and Quality team to discuss with customers regarding technical requirementsNegotiate and finalise the technical specifications with customers Establish and keep good relationship with the customersSearching marketing related information Searching and analysing of information with regard to competitorsIdentify new business opportunities within the marketplace任职要求：more than 3 years experience in the position of mechanical /material/sales engineer in metal or steel related industryHands-on experience in industrial products, auto parts or steel products is a plusA bachelor degree in mechanical engineering / material technology, master degree is a plusAvailability to travel in Greater China region as and when requiredA high degree of assertiveness and the ability to work self independentlyAn exceptional level of motivation, desire, loyalty, team player and good communication skills Chinese Native, Good oral and written English skills, German and / or Japanese is a plusWe welcome enthusiastic young people to join us           "
科研项目助理,7-15k,南京-秦淮区,经验不限,统招本科,职责描述：1. 承担所属团队科研项目的研发工作；2. 承担所属团队科研任务的实验和分析工作；3. 承担所从事研发任务的行业、技术、市场等信息的搜集和分析工作；4. 参与研究院客户技术交流与用户走访；5. 参与研究院国家及用户研发任务课题的申报和研发工作；6. 参与相关领域的学术会议、展会及相关技术交流活动；7. 完成上级领导安排的相关工作任职要求：1.本科学历，5年内工作经验；2.金属材料、粉末冶金、材料成型、金属材料加工、冶金工程等相关专业；3.有军工系统工作经历及欧美留学经验者优先考虑；工作地点：总部：南京市秦淮区白下科技园；中试及产业化基地：南京市溧水工业开发区秀山中路13号
涂料/水性工业漆销售经理（全国）,20-40k,徐州,3-5年,统招本科,公司产品注重品质，运营系统高效敏捷，为市场拓展提供高能保障。公司提供有竞争力的底薪与激励制度，可最大程度地发挥个人潜能，获得高额收入与晋升机会。主要工作内容：渠道销售，开发新的区域市场，提高公司市场品牌影响力与市场占有率。
外贸业务员,6-11k,无锡-惠山区,经验不限,大专及以上,岗位职责：1.在公司年度销售计划大框架下，拟定所负责国外市场的开发计划，并负责计划的实施和执行，开拓海外市场，开发、维护、管理国外客户。2.展会前客户的信息整理及客户邀请，展会期间洽谈记录，展后客户跟进开发。3.国外客户来访的接待，商务谈判。4.负责跟进客户的询盘处理：询盘登记，询盘回复及跟进，及时处理及回复客户的订单需求及问题；5.沉淀客户资源开发：现有客户资源深度开发及跟进。6.从询盘、价格磋商，直至完成订单，按照公司业务操作流程执行和跟踪业务，保证按照客户要求交付；7.客户销售的推进及异议的沟通处理，完成订单的售后服务工作.8.货款的收回及报关文件、清关文件的制作，相关业务的记录、存档和分析，统计各项销售数据，提供外贸销售业绩的统计、查询、管理。9.协助实施公司贸易业务的工作目标、工作计划；职位要求：1.国际贸易或外贸英语相关专业，CET4级；2.经培训后能熟练掌握国际业务销售的产品知识，并根据客户要求提供合理方案；3.电脑办公自动化应用，4.具有国际市场拓展经验，擅长沟通，能正确理解客户需求，可独立接单；5.有良好的工作习惯，执行力、条理性、沟通能力、责任心强，认真细心，具积极主动跟进、推进的工作习惯，有优秀的控制、解决问题的能力，能独挡一面；6.能同时负责管理多个订单，多个供应商，同时为多个客人提供完美服务的能力；7.优良的团队合作精神，高标准的职业道德，向心力强，对企业忠诚。
区域销售总监,20-30k,苏州-吴中区,3-5年,本科及以上,职责描述：1、制订中国华东市场营销战略并督导实施：销售、推广公司的胶粘剂产品，向客户推荐核心产品和新技术，完成新客户的开发跟进；2、开发经销商渠道，带领团队完成年度销售目标；3、制订并完善市场、销售政策、制度，完成公司下达的销售目标、保证管理增长率和提高毛利率；4、做好营销团队建设，激励员工，营造良好的文化氛围；5、严守商业机密，为高层决策提供及时准确有效的市场及销售讯息；6、薪资+提成+股份。任职要求：1、本科（含）以上学历，专业不限；2、3年以上电子制造行业或电子化学品/汽车胶粘剂销售经验，涉及半导体制造、封装、分立器件，FPD（TFT-LCD/TP/OLED），LED，太阳能光伏、液晶屏、电子消费品等相关行业；3、3年以上销售团队负责人管理经验；4.为人正直，有良好的团队协作、沟通协调及谈判能力；5. 具备一定的抗压能力，富有挑战精神。
总经理助理,6-11k,常州,1-3年,本科及以上,岗位职责:1.协助开发公司目标品牌客户；2.维护公司大客户，协调处理客户关系；3.协助总经理协调内外关系；岗位要求:1.性格开朗、做事踏实稳重，沟通能力强；2.有2年相关岗位经验；3.相貌端正，无不良嗜好；4.熟练使用办公软件，有C1驾照；作息时间:早8晚5 /双休；工作地点(厂区):江苏省常州市武进区礼嘉新生路22-1号
销售代表,5-10k,常州,1-3年,本科及以上,"岗位职责:1.研究产品的适用性，搜寻潜在客户，开拓新客户；2.与客户进行洽谈，并签订业务合同，跟踪并协调合同的执行；3.追缴合同回款和尾款；4.维系和处理合同执行期间的客户关系；5.收集和整理合同执行期间,客户反馈的产品问题；6.了解产品库存情况 ，努力降低产品库存。岗位要求:1.身体健康,无不良嗜好；2.有从事销售行业，挑战高薪的决心；作息时间:8:00-16:50/双休接受应届生工作地点:常州世贸中心A-2303#(注:如应聘者住武进礼嘉附近可就近安排厂区工作)"
外贸经理,6-11k,常州,1-3年,本科及以上,岗位职责：1.负责拟定贸易合同，及合同执行；2.负责处理贸易合同相关单据、信用证等工作，确保单证的质量及各项条款的正确性；3.做好跟单执行及业务结算、档案留存等相关工作；4.负责办理客户资质、业务、合同审批流程，上报资金计划；5.沟通联系上下游，处理业务执行过程中各项事务；6.跟踪船舶动态，维护与协调公司和银行、港口、船代及货代的关系；职位要求：1.国际贸易、商务英语类的相关专业，大学本科以上学历；2.4年以上国际贸易大宗商品领域操作经验；3.拥有内外部相关方的协商和沟通能力，以及积极主动解决发生的问题和争议的能力；4.英语阅读、书面表达能力优秀，能熟练操作常用办公软件；6.有高度责任心，细心认真、积极主动，逻辑思维能力强；做事以结果为导向，抗压能力强。作息时间:早8晚5 / 双休
