commentor_name,comment_text,create_time,like_count,reply_number
蜂蜜罐子w,现在感冒药都不让买了 我就看这些人冻死也没药治,2021-11-07 08:31:24,0,0
会飞的千鹤,希望爱EDG的做有素质的粉丝，不要为了自己的爱为理由打扰别人,2021-11-07 08:30:31,0,0
Senccccc,扰民的该处罚就处罚，但是现在有人再把这个问题往性别对立上面带节奏,2021-11-07 08:30:21,0,0
阿-O2016,我只想看有没有NP的,2021-11-07 08:29:41,0,0
师匠的画,。。。看到个视频里面有个人竟然是红码……不知道说啥好了,2021-11-07 08:29:31,0,0
西域梦魇鸩,edg好倒霉啊，被一些神经病发疯当做由头了……,2021-11-07 08:29:12,1,0
iamccbeauty,我还以为edg 收复台湾了,2021-11-07 08:29:08,2,0
一只小可爱fx,你们是不是有赌的啊，要不然怎么这么兴奋啊,2021-11-07 08:28:23,0,0
玉崽爱吃小煎包,高三生，离男生宿舍老远昨天风刮的也很大都听见了喊楼了，一直到两点多离男生宿舍近的高一女宿舍更是烦的要死，让主任去了都没用。咱就是说，能理解，但不是所有人都不睡觉的,2021-11-07 08:28:00,1,0
会飞的千鹤,太烦了，大晚上的学校男寝疯狂嚎叫，真的是扰民了，搞得睡也睡不好,2021-11-07 08:27:45,1,0
k_困困虫,真的是带坏风气，玩这个的有多少未成年人，这样庆祝带坏风气。,2021-11-07 08:27:21,1,0
了不起的茶大锤,裸奔的不要裸奔的不要,2021-11-07 08:27:02,0,0
花飞花谢花满天haha,男生宿舍楼和疯了一样，门口的大爷问是不是台湾打下来了,2021-11-07 08:26:57,1,0
yoongispawpaw,真的理性庆祝吧 隔壁csgo视频里全刷的edg 真的无语,2021-11-07 08:26:07,0,0
梦幻寒枫,昨晚我以为是台湾解放了，赶紧刷新闻才发现是拿冠军了,2021-11-07 08:26:00,0,0
南双z,救命 真的没有人想看你裸体或者私处或者等等喝厕所水的行为做个人吧,2021-11-07 08:25:53,0,0
GUTS大古,还有一群没玩过的跟风狗呢,2021-11-07 08:25:50,0,0
一只走不丢的哈士奇,也不妨碍马化腾没🐴 ，WeGame的事不给个说法是吧,2021-11-07 08:25:44,0,0
载鱼归粥,理性啊！我刚看到跳河的视频！,2021-11-07 08:25:32,0,0
想取个昵称还是挺难的,跳楼的降国旗升edg队旗的就不提别的什么脏操作的他们是想让edg死吗,2021-11-07 08:25:24,0,0
小头爸爸daddy,已经凌晨一点了，在学校绕着圈喊EDGnb，？？？,2021-11-07 08:25:18,0,0
漫的童话,我不看电竞，不过他们那些行为我真的不理解,2021-11-07 08:25:05,0,0
honey-Mr王,牛批死了，还TMD唱国歌，没上过学吗，不李姐,2021-11-07 08:24:47,0,0
L是小Q,裸奔犯法,2021-11-07 08:24:45,0,0
杨哈哈哈哈可以了吗,只能说，热度真好蹭,2021-11-07 08:24:34,0,0
当一条暴富的咸鱼呀,哈哈哈哈哈哈,2021-11-07 08:24:10,0,0
来找糖吃的王甜甜,恭喜恭喜恭喜,2021-11-07 08:24:05,0,0
苏燃不爱甜,我一天两套英语四级题,2021-11-07 08:24:03,0,0
王蛋蛋的男神是蜡笔小新,我都看过吃翔的牛人了,2021-11-07 08:24:00,0,0
suittroo,一群神经病 希望人有事🙏,2021-11-07 08:23:57,0,0
希巴儿bangbang,哈哈哈,2021-11-07 08:23:36,0,0
撒娇男孩闪电猪,不要打扰我。我正裸奔呢,2021-11-07 08:23:31,0,0
ikennethzhao,那些祝贺EDG夺冠的大哥大姐，可能现在正在给打了一天游戏的娃上刑呢。,2021-11-07 08:23:21,0,0
Bertha_JZ,朋友圈已经看见好几个裸奔了,2021-11-07 08:23:10,0,0
鄧懷軼,昨天晚上整栋楼的人全部乱叫，睡觉都给吵醒了，是不是看个直播看魔怔了,2021-11-07 08:22:56,0,0
小金居,裸奔的都得抓起来,2021-11-07 08:22:52,0,0
98rheane-,粉丝就是在房间里暗暗哭泣，大半夜在外面扰民的实属有病哦,2021-11-07 08:22:52,1,0
星河夢文記,我还看见EDG要是夺冠还有女生艾炮的真不理解,2021-11-07 08:22:45,0,0
Katherine的巴啦啦能量,真的，大半夜被吵醒，就一直疯狂喊，这种人应该去开个房间看，怎么喊都没人管，太没素质了！,2021-11-07 08:22:11,1,0
风清扬wwwww,昨晚都报警了，抓走好几个疯了的,2021-11-07 08:22:11,0,0
王的n次方,首先对呀夺冠还是恭喜，但是半夜在寝室吼叫，明明第二天有事情6点就要起床，自己不睡还不让别人睡，不听劝阻，如果说最后夺冠没忍住发出声音我还能理解，叫一晚上算个啥，吵到别人休息还理直气壮，真的很下头。素质感人，毕竟不是每个人都喜欢电竞。,2021-11-07 08:22:07,1,0
真的恭喜这个B,有些人就是蹭热度骗吃骗喝！,2021-11-07 08:22:01,0,0
社会主义的接梗人,开心从来就不是违法乱纪的理由，请自尊自爱自重,2021-11-07 08:21:57,0,0
-茶-二,无语了，今天早上起早面试，半夜被嚎醒，我简直一个大无语。,2021-11-07 08:21:53,1,0
飘零的姑娘啊,这跟饭圈不理智追星也差不多了，为了热度您就做好被反噬吧,2021-11-07 08:21:34,0,0
皮皮坤_,EDG牛逼,2021-11-07 08:21:12,0,0
在国外的小屁孩,恭喜恭喜,2021-11-07 08:20:56,0,0
别装睡了快醒醒,得亏立的是减肥flag,2021-11-07 08:20:37,0,0
星河夢文記,经过昨晚我才知道有的人真没素质,2021-11-07 08:20:31,0,0
7酱下路叫你去,好多真的过了，殴打他人，裸奔，跳楼......不要给电竞这样招黑好吗。,2021-11-07 08:19:53,0,0
一扬帅呆了,天天骂鱿鱼游戏买热搜，你们这都买几个了。,2021-11-07 08:19:44,0,0
潇筱月·,为什么有人要吃💩,2021-11-07 08:19:36,0,0
想你的Leeeee,为什么你的朋友圈有哪些狗，拉黑就完了。就算是转发的也没必要留。,2021-11-07 08:19:09,0,0
家05041234,我都不知道edg是啥 我们整个宿舍被粉丝吵得睡不了觉,2021-11-07 08:19:03,0,0
LY-狐说叭道,打了韩国人的脸！！！爽,2021-11-07 08:18:16,0,0
LARA54,已经知道夺冠了  整栋楼都知道了,2021-11-07 08:18:13,0,0
你就是看不到我啊,我就知道这个会上热搜，朋友圈看到好多低俗的视频，讲真的太过了，拉低了档次，这可不是电竞精神,2021-11-07 08:18:10,2,0
倪白尔,出格不出位,2021-11-07 08:17:59,0,0
紫寕,总有些人巴不得EDG死！！估计气哭了吧！！,2021-11-07 08:17:56,0,0
z7y二到正无穷,#理性庆祝EDG夺冠#  心里头真高兴 行为上要收敛 恭喜恭喜🎊🎊🎊🎊,2021-11-07 08:17:52,0,0
响指霸霸霸霸,转发微博,2021-11-07 08:17:51,0,0
你就不能矜持点--,卧槽刷到几个兑现承诺的，一丝不挂裸奔的，喝马桶水的，半裸的，这届网友真顶,2021-11-07 08:17:31,0,0
秋安a,@晓鱼不拾魚 牛蛙居然真赢了,2021-11-07 08:17:30,0,2
桃桃籽不会唱歌,所以还不如就喊喊算了 做那些没有必要,2021-11-07 08:17:27,0,0
颖动人iii,一点被炸醒就没睡过了,2021-11-07 08:16:50,0,0
自身难保96,好。你说你的，我庆祝我的,2021-11-07 08:16:27,0,0
一竹簪,懂！！遵纪守法好公民,2021-11-07 08:16:22,0,0
她会飞哎,7777777777,2021-11-07 08:16:09,0,0
KumoBo,我们学校的男的两点多了还跑到女生宿舍楼下鬼叫真的很下头，开心庆祝的同时能不能不要影响别人休息,2021-11-07 08:15:46,0,0
宇宙超级无敌小燕子v,呵，扰民的太多了，他们控制不了,2021-11-07 08:15:30,0,0
煮饺包,宿舍楼吵死了，被迫熬夜，早上有课，吵到一点半,2021-11-07 08:15:08,0,0
假装有高人,你想多了，我们就朋友圈发一下，然后就准备迎接大到暴雪🌨了,2021-11-07 08:15:06,0,0
12个月不摆烂,纯理性讨论嗷，那我朋友圈还有人纯种极端RNG粉，那昨天也喊EDG牛逼了，人家小姑娘半夜睡不着也想看看比赛，也有很多发EDG牛逼的有人怎么这么急啊,2021-11-07 08:15:01,0,0
天下第一老baby,昨天晚上，一直听见隔壁宿舍尖叫,2021-11-07 08:14:54,0,0
鞍山小麻薯C929,部分人只知道发泄自己的情绪，完全不顾别人的感受，而且在群体里面，这种情绪会被放大。,2021-11-07 08:14:46,2,0
hunlauu,所以说 腾竞推动的什么垃圾东西…  还买立flag的热搜 … 纯纯搬石头砸自己脚   流量有了 你妈没了,2021-11-07 08:14:28,2,0
路子疯啦_479,就无语，挺开心的事，结果那仨瓜俩枣的半夜一点多跑楼尖叫艹激光哔掉,2021-11-07 08:14:27,0,0
就是郭旺杰,我已经裸奔去了,2021-11-07 08:14:12,1,0
每天都在想张先生,@源深雾彻,2021-11-07 08:14:02,0,0
强佑清河新城业主,请关注北京强佑物业的问题,2021-11-07 08:13:40,0,0
多嘴麻雀11,原来全国各地都有人喊嘛 大半夜听到外面超多人大喊 给吓醒 还以为要打仗了,2021-11-07 08:13:33,0,0
皎月难寐,我卸载了王者荣耀，是不是超级理性？,2021-11-07 08:13:30,0,0
Hlsp_,图片评论,2021-11-07 08:13:24,0,0
晴之所鈡,大半夜被吵醒，真的太烦了,2021-11-07 08:13:22,0,0
我就想凑个热闹,这就是年轻人啊 中国的小伙子们已经好几年没这么高兴过了,2021-11-07 08:13:20,0,0
清酒清风清茶,这些人就是找个理由做自己想做的事情罢了,2021-11-07 08:13:11,0,0
低调奢华有内涵的喜羊羊,被饭圈搞怕了吧,2021-11-07 08:13:08,1,0
X徐丹D,啥,2021-11-07 08:12:50,0,0
养猫我可以的32713,我就好奇，不会有有心之人恶意传播视频说成是为EDGQ庆祝，就为了搞臭这个圈子带流量吗？,2021-11-07 08:12:37,0,0
Onlyhaveh,我寻思着奥运会能有这劲头支持？游戏终究是游戏，差不多行了，有降国旗nt我也是没看懂？,2021-11-07 08:12:36,0,0
蓝猫胖灰灰,野性庆祝！,2021-11-07 08:12:23,0,0
aisjxj,这……………有必要吗那么？？无法理解,2021-11-07 08:12:21,0,0
幽壑之中自有风景,对，理性一点不好吗？非得惹得等官方点名批评才好吗？,2021-11-07 08:12:20,1,0
咦咦咦咦咦咦古力扎哈,确实，要遵守公序良俗，别让你热爱的因此在别人眼里成为不可理喻的东西,2021-11-07 08:11:59,0,0
十七不是小七,在酒吧看完，然后大家一起欢呼，这没毛病吧美滋滋,2021-11-07 08:11:57,0,0
Danshe宋,已经有人被打得流血了🙏 这些人大可不必,2021-11-07 08:11:52,0,0
勖哉的枣谷子,过分,2021-11-07 08:11:51,0,0
放下手机者,救命凌晨一点被吵醒，不仅嚎叫还摔门,2021-11-07 08:11:44,0,0
莫兮息颜颜,高兴也要保持理智,2021-11-07 08:11:44,0,0
耳屎榨汁美汁汁儿,昨晚看到夺冠真的很高兴，但是妈妈在睡觉，硬是憋住没发出大的声响，去快乐的发朋友圈了，给所有发edg夺冠的好友点了个赞,2021-11-07 08:11:37,0,0
蓝蓟iiiiii,半夜被吵醒真的想杀人,2021-11-07 08:11:34,0,0
爱拍照的希兰,理不理性关你毛事,2021-11-07 08:11:33,0,0
想去看小马丁演出,恭喜恭喜,2021-11-07 08:11:33,0,0
天后-521,笑话人了，把年青人的放荡当成了这个时代的荣耀！,2021-11-07 08:11:22,1,0
美十美久,疫情期间无审批聚集游行，半夜扰民，贵圈犯法了,2021-11-07 08:11:22,1,0
陈丞橙的橙子,半夜，学校宿舍楼 ，吹哨的，打鼓的，edg牛逼的，声声入耳，震耳欲聋,2021-11-07 08:11:14,1,0
晓爷不撩人,在不理性，以后会被封杀的，还是聪明点好,2021-11-07 08:11:15,1,0
冬日沙滩裤,@杨少亚 评论,2021-11-07 08:11:08,0,0
追忆不如怀旧,大半夜被吵醒，纯纯牛马,2021-11-07 08:11:07,0,0
hanshi1566,,2021-11-07 08:11:07,0,0
以父之名VV,官方：我不想被点名,2021-11-07 08:11:03,0,0
凌晨两点的灵魂探戈,主要是flag太多了,2021-11-07 08:11:01,0,0
啊啊啊啊不要秃头,一点多被男寝喊醒我真的,2021-11-07 08:09:55,1,0
梧桐pretty,果然全是近视眼,2021-11-07 08:09:43,0,0
臣恣白衣何求名,只会说 对不起 但是谁谁谁牛逼 跟挑衅一样,2021-11-07 08:09:41,0,0
MISSMOLI,不玩游戏。但看了新闻。edg是真牛逼，而大多数粉是真素质低，极其低。,2021-11-07 08:09:39,0,0
想要马甲线的飞飞公主,昨天晚上要倒立喝啤酒怎么办,2021-11-07 08:09:36,0,0
-为他苦练刀妹,@喻圆 好多裸奔的,2021-11-07 08:09:35,0,0
俩个儿子差三岁,图片评论,2021-11-07 08:09:33,0,0
满是星光kkk,我们学校的男寝今天凌晨严重扰民，一直喊，一点都不理性,2021-11-07 08:09:25,0,0
TBB0173,,2021-11-07 08:08:57,0,0
鄭希倫,默默的说，我也不太理解，但是我就在朋友圈立了个赢了减肥的，然后为什么会质疑我，就因为我是个女的？🙃,2021-11-07 08:08:46,1,0
蜡笔没有小新怎么行1980,群众这么疯狂，我觉得EDG到时候会挨的,2021-11-07 08:08:44,1,0
那是一只柴犬,看评论我才知道还有一批人裸奔？？？黄图？？？什么玩意,2021-11-07 08:08:43,1,0
苏汉卿Korn,大半夜裸奔？也不怕被冻死,2021-11-07 08:08:43,0,0
有粥的僧侣,非要把LPL脸丢完,2021-11-07 08:08:38,0,0
阮妮是硬妹,我就知道这个会上热搜,2021-11-07 08:08:31,0,0
浩气冲天1129,@央视新闻 @紫光阁 @人民日报  多少孩子因为这个荒废学业！请注意舆论导向啊,2021-11-07 08:08:23,0,0
叶椰39爱海的味道,一晚上看了好多不重样的奶子和小鸡鸡，麻了,2021-11-07 08:08:20,0,0
君山最帅丐姐,我真受不了了 这都啥啊,2021-11-07 08:08:12,0,0
大人年年,差不多得了,2021-11-07 08:08:12,0,0
买番茄也用券·,你看了那个插室友皮炎的视频吗 你睡得着吗,2021-11-07 08:08:08,0,0
今天小冉减肥了吗,禁止喊楼,2021-11-07 08:08:04,0,0
YK荒芜小晨,@FGSdksnnsyqlqs839381,2021-11-07 08:08:04,0,0
你比鲁迅难懂,荔枝，你要我怎么荔枝,2021-11-07 08:08:00,1,0
阿花1169009381,真的好好管管，什么玩意,2021-11-07 08:07:49,0,0
青青子衿_13,求别闹了… 要疯自己捂着嘴疯 知道你们是粉丝了… 要发疯昨天那一小会儿够了吧… 真粉丝干不出这阴间事儿 …别那青春当做你们没有素质的理由！,2021-11-07 08:07:28,0,0
i李来疯,我们是冠军🏆,2021-11-07 08:07:18,0,0
Argentum银宝,哇啊啊啊啊啊恭喜恭喜,2021-11-07 08:06:34,0,0
清风以北过南巷2,我们学校男生宿舍大晚上不睡觉在喊 整栋楼   把保安也招来了，,2021-11-07 08:06:29,0,0
恣菱,还有些憨批说，不庆祝夺冠就是不爱国,2021-11-07 08:06:25,0,0
长安某qxz,大半夜在宿舍楼下尖叫，是真的很吓人,2021-11-07 08:06:15,0,0
957的小迷弟-Morun,真的害怕被上面点名，求求了，不要太极端了,2021-11-07 08:05:51,0,0
heloooooooooo,就你们半夜开心 人家要睡觉要休息的,2021-11-07 08:05:47,0,0
咸七七的秘密基地,有人这么冷的天半夜裸奔庆祝一边跑一边喊EDG牛逼,2021-11-07 08:05:44,0,0
琉花wink,昨晚太疯狂了,2021-11-07 08:05:40,0,0
大人年年,大半夜的扰民真的没必要，非要召告全世界谁谁谁赢了吗🙏,2021-11-07 08:05:24,0,0
alen私人定制,理性不了 必须野性,2021-11-07 08:05:08,0,0
i鲸鱼姐姐i,就是想让中国赢,2021-11-07 08:05:05,0,0
藏好森林forever,我不明白 我体测一天累得半死想睡个觉还要看过于激动的同学在对面掀天花板  大吵大闹搞到凌晨…,2021-11-07 08:05:01,0,0
九月尾巴咻,就这么说吧，这边疫情形式本来又不乐观，昨晚某些人大半夜不知道尖叫个什么，直接给我吓醒,2021-11-07 08:04:59,0,0
晴风繁梵,是的什么都应该有度。别指望别人无限包容，那是不可能的。也会觉得你不可理喻，太过自私。,2021-11-07 08:04:58,0,0
上官柠柠2020,行为过激，会有家长举报电竞影响他们家孩子,2021-11-07 08:04:39,0,0
三杯ftd,人类的悲欢各不相通，为什么不ban猛犸，哎,2021-11-07 08:04:27,0,0
小企鹅今天戒掉自闭了吗,大晚上从来不看这个的舍友故意把我喊醒告诉我edg赢了 我？？？？？？？,2021-11-07 08:04:23,0,0
一懒无鱼·,理性了吗？真是人类返祖现象，朋友圈一群考公考研的昨晚都没睡着,2021-11-07 08:04:13,0,0
马上去_学_习w,真的很下头,2021-11-07 08:04:03,0,0
柠檬汁腌鱼与薯片,跟风的太多了，我室友连什么游戏都比赛都不知道就在那跟着叫叫叫,2021-11-07 08:04:01,0,0
bigpang6868,必须野性,2021-11-07 08:03:51,0,0
HeyDorothea,挺扰民的，也不是没有遇到过开心疯的事情，至于干吼一嗓子把附近寝室楼都喊醒的地步吗，还是故意而为的,2021-11-07 08:03:47,0,0
迟昼不吃粥,顶顶，理性庆祝不可太偏激,2021-11-07 08:03:47,0,0
知否·泽,我已经举报了，对不对,2021-11-07 08:03:45,0,0
黄昏飞行,我们是冠军，能给我带来什么呢？一群白痴。,2021-11-07 08:03:42,0,0
_南枝_,理性一点扰民的就算了吧 电不缺你们这些庆祝的粉丝,2021-11-07 08:03:37,0,0
可爱喵夏yi,作为一个大四考研生，在已经睡着的时候，1点被男生女生的喊叫，狂热给吵醒，持续半小时。感谢把你们的快乐建立在我们的痛苦上,2021-11-07 08:03:37,0,0
单先森de,看我今天蜡黄的肤色和黑眼圈，edg送的,2021-11-07 08:03:27,0,0
张一发z,无法想象人能干出来这些事,2021-11-07 08:03:23,0,0
ETF1998年的小伙儿,那些扰乱社会秩序的通通抓起来,2021-11-07 08:03:20,0,0
欧文bg,如果是中国男篮拿世界杯冠军，我就不理智，不就是电竞拿冠军有啥可庆祝的,2021-11-07 08:03:17,0,0
lmPCWL,男寝那边吼了一晚上，俺滴娘嘞，失眠了,2021-11-07 08:03:16,0,0
复卿e,我真的  愣生生被隔壁男寝喊醒     醒了打开微博果然  夺冠了,2021-11-07 08:03:07,0,0
邺水朱樺,哈哈,2021-11-07 08:02:59,0,0
Lemon_MYL,？？？？？？无语？高校大学生半夜不睡觉，游行校园？？？？就不懂,2021-11-07 08:02:55,0,0
水由丸子,那些拿edg赢了跟收复台湾相比的人请理性一点！扰民就是扰民，不是所有人都玩这个！你们的狂欢也请把范围缩到自己的范围内！,2021-11-07 08:02:46,0,0
是Yali不是压力,好耶！！！！！,2021-11-07 08:02:45,0,0
我想去找你们2021522麦穗,不过是一个冠军而已，不至于,2021-11-07 08:02:00,0,0
贝子辛,你们不知道，我大半夜被吵醒三次，我们学校的男生更疯了一样,2021-11-07 08:01:53,0,0
平平无奇的人类小王子,哈哈哈哈,2021-11-07 08:01:49,0,0
椋良1210,好多人喊楼,2021-11-07 08:01:28,0,0
二零一八零八零八,越不玩游戏的越高潮,2021-11-07 08:01:25,0,0
遂愿不随缘,男生禁止去女生宿舍喊楼男生禁止去女生宿舍喊楼男生禁止去女生宿舍喊楼男生禁止去女生宿舍喊楼男生禁止去女生宿舍喊楼男生禁止去女生宿舍喊楼,2021-11-07 08:01:09,0,0
飞奔的雪,昨晚一点楼上女生嗷嗷尖叫喊，把全楼人震醒。瞬时一点好感都没有了。但是起来搜了一下，edg牛确实厉害。但是不理智庆祝产生负的外部性会让人觉得非常不舒服，甚至生厌。,2021-11-07 08:00:46,0,0
MiuMiuLfaNG-,一觉醒来全是,2021-11-07 08:00:35,0,0
Rainbow漠然,我已经看见十几个兄弟裸奔了,2021-11-07 08:00:32,0,0
wang難戈,EDG是你爹吗，一群乌合之众，太过头了,2021-11-07 08:00:30,0,0
好南的苏东坡,okkk,2021-11-07 08:00:08,0,0
彭_于_晏,竟然还有人说：让理解又不是一个圈，凭什么理解？,2021-11-07 08:00:02,1,0
为我你受冷风吹m,昨天之前，我都不知道edg是个啥,2021-11-07 07:59:54,0,0
制皂人-李永盛,太难了，最不被看好的一年最后拿了冠军，小组赛一直骂，难怪玩家最后要这么庆祝了。,2021-11-07 07:59:47,0,0
芋泥啵啵超好喝-,有的人昨晚已经被救护车🚑带走了,2021-11-07 07:58:59,0,0
洛人丁passerby,台湾回归不知道有没有这么热烈,2021-11-07 07:58:51,1,0
惊鸿一面丶201705,放心，裸奔也会没跟的时候,2021-11-07 07:58:51,0,0
科学家的猜想,一群学生在楼下一直吵到半夜，毫无公德！,2021-11-07 07:58:29,1,0
金泰相不玩佐伊,？你们不理智乱杀要求我们理智庆祝？,2021-11-07 07:58:23,1,0
是週週呀,@阿淅啊 理性庆祝,2021-11-07 07:58:19,0,0
ThunderChen7,真正的粉丝都不敢看比赛，最后偷偷的看结果,2021-11-07 07:58:09,0,0
梦微光眠丶,很多人干的真的冲击三观。而且大面积。我原本以为只有美国这种没有文化底蕴的国家才会出现大面积的不雅之事。开心和疯狂是不一样的啊,2021-11-07 07:57:46,0,0
余生一起将就,这尼玛传播的什么？树立了什么？什么冠军？我不怕被喷！电子竞技带来了什么？能给国家带来什么！如果可以强国我叫我子孙后代都去干这个！,2021-11-07 07:57:32,0,0
头发你要自己学会生长,讲真的游戏真的不是毒品吗至少从这些人的行为来看不亚于毒品,2021-11-07 07:57:27,0,0
SeeYouAgain4261,几个韩国人夺冠，跟你们有半毛钱关系,2021-11-07 07:57:20,0,0
直男扳手,nt行为,2021-11-07 07:56:27,0,0
绿术冲吖,什么乱七八糟的都有，庆祝可以理解，祝福也有，毕竟是荣耀是冠军，但是也要照顾一下别人吧，尤其小区半夜三更的鬼嚎一样，完全不顾及小朋友老人，毛病,2021-11-07 07:56:13,0,0
新晓加南,禁止吃💩,2021-11-07 07:55:45,0,0
Via辉辉,我控制不住我记己啊！777777,2021-11-07 07:55:41,0,0
海边月晴朗,反向毒奶，果然强！,2021-11-07 07:55:41,0,0
TtwbB_0808,理性庆祝啊,2021-11-07 07:55:37,0,0
小牛在线辛苦,刚好住男寝对面，昨晚真的很吵很烦,2021-11-07 07:55:02,0,0
yeeeeeees,那里是什么粉丝啊，说不定EDG三个字母都是新看的,2021-11-07 07:52:36,0,0
·山城仲夏_zhi_·,的确很多flag立得很……,2021-11-07 07:52:02,0,0
Chillybreeze_S,真的是…说说就完了……,2021-11-07 07:50:40,0,0
plan黎明,我们学校的男生都疯了，半夜在鬼叫，一直没睡着,2021-11-07 07:47:23,0,0
柳丁分我一半,最尴尬的是RNG 老三皇  EDG WE RNG 中二皇  IG RNG 新三皇  FPX RNG IG 能夺冠的都夺冠了，事实证明全华班不行，赶快引进韩援吧,2021-11-07 07:47:03,0,0
王甜甜的Candy糖,有人已经开始分析赛事了，7777,2021-11-07 07:35:16,0,0
古涧81426,冠军是我们的，太激动了,2021-11-07 07:20:14,0,0
狂人无影krwy,铁拳可能真要来了，今年味不对……,2021-11-07 07:19:06,0,0
北岳月,恭喜EDG,2021-11-07 07:13:56,0,0
拉莱咪发索拉西多,舔厕所喝洗脚水以及裸奔的看到不下20个不重样的了牛白啊,2021-11-07 06:55:30,0,0
左边兔牙右边虎牙,我感觉真粉丝都是很开心，然后赶紧睡觉吧。毕竟年龄大了顶不住，搞那些虚头巴脑的真没啥意思,2021-11-07 06:40:32,1,0
烟花三月的美好春天,夺冠了👏现在把所有的元气都通通还给王一博！,2021-11-07 06:14:56,0,0
陈静的晟楠,不懂就不要瞎说,2021-11-07 05:58:11,0,0
朴秀荣今天分手了吗哈哈,英雄联盟什么素质都知道的,2021-11-07 05:55:23,0,0
留神微,哈哈哈哈啥视频我都看见了,2021-11-07 05:30:59,0,0
你喜欢浪痞么,有的单纯就是趁热度吧,2021-11-07 04:52:48,0,0
路飞别忘了笑,？理性吗 脑残别带到电竞圈来好吗,2021-11-07 04:45:22,0,0
迷茫先生04744,我最服那个日亲妹妹的,2021-11-07 04:34:56,0,0
逅來_,买热搜把自己买没了,2021-11-07 04:26:19,2,1
志摩凛丶,太魔怔了 我已经看到好多裸奔和ghs的视频 辣眼睛,2021-11-07 04:20:36,0,0
繁华落烬小阿Giao,早就说，有多少nt视频说是EDG的，有多少人是蹭热度的,2021-11-07 03:52:40,0,0
别愁眉苦脸_-,#撸狗魅力时刻#,2021-11-07 03:51:31,0,0
t3dddy,哪里冒出来这么多精神病。。打的时候不见这么多人看 真是够了,2021-11-07 03:50:04,0,0
止枫呀,别洗了，别奔了，别吃了，别脱了，冷静点！！！别乱升旗！！！,2021-11-07 03:48:53,0,0
砚禾墨竹,直接惊动官方了哈哈哈哈哈哈,2021-11-07 03:45:03,0,0
灯笼易灭Lantern,大家庆祝不要干触犯法律的事。不然以后这些视频会变成抵制游戏的素材,2021-11-07 03:44:59,0,0
御姐黄裕洁,啊哈哈哈哈好多,2021-11-07 03:44:36,0,0
芒果耶啵啵,是不是也看到一堆裸奔的了,2021-11-07 03:41:12,0,0
妖魔鬼怪远离我1,不合理flag多了去了     怂恿跳楼的    国旗台升EDG旗子的    打同宿舍支持dk的     等等都做了   一个个都特么是神经病啊     以上诸多行为    都特么在违法犯罪懂吗？     做这些行为的憨批们,2021-11-07 03:38:22,0,0
游塌,今晚之前我都不知道原来外面有那么多从精神病院偷跑出来的病人,2021-11-07 03:37:07,0,0
还要多久aaaa,男干男的，奶子上写字的微信群都四五个了,2021-11-07 03:30:15,0,0
S1mLz,无语了 有些人为了博眼球什么事情都搞得出来,2021-11-07 03:27:58,0,0
未来的人类958,双败赛制牛逼，春季赛RNG，夏季赛EDG，LPL 双杀DK。,2021-11-07 03:25:37,1,0
木盒子里的花生,该报警的赶紧报警,2021-11-07 03:25:36,1,0
未来的人类958,双败赛制牛逼，春季赛RNG，夏季赛EDG，LPL 双杀DK 。,2021-11-07 03:25:32,1,0
未来的人类958,双败赛制牛逼，春季赛RNG，夏季赛EDG，LPL 双杀DK。,2021-11-07 03:25:00,1,0
二什么一,🐂👃🐂👃,2021-11-07 03:23:36,0,0
木盒子里的花生,别热搜一个接一个的上了,2021-11-07 03:23:11,0,0
未来的人类958,双败赛制牛逼，春季赛RNG，夏季赛EDG，LPL双杀DK 。,2021-11-07 03:22:05,1,0
Ameng丶喵了个咪的,。。。。。。。。。,2021-11-07 03:20:06,0,0
心它不变地变,奶子写字可以,2021-11-07 03:19:20,1,0
跟我回火星Cc,国旗都换了……真是热血,2021-11-07 03:19:13,2,0
芝诺时,理性一点，热爱不是放纵私欲的借口，庆祝也要适当控制不要打扰到其他人哦,2021-11-07 03:19:05,0,0
漾汐2262,对对对，在居住区域的嗨个几分钟差不多了，要嗨定个KTV或者去吃夜宵，别寄吧在宿舍居民区里嗨，不看LOL的会被吵晕掉，其他那些EDG赢了干嘛干嘛的也挺无语的，裸奔的早晚给你拘几天,2021-11-07 03:19:04,0,0
柒之柠,说实话没必要，在国内大多数人看来电竞本就不是什么好路，现在那些人这样一弄不怕电竞行业被上面制裁吗……而且那些人你要做也别做扰乱社会治安的事情啊,2021-11-07 03:17:36,0,0
咩咩子说了什么,我就很理想，我成功把wg卸载了直接启动lol,2021-11-07 03:14:41,0,0
金叫唤必出车祸,好多云玩家😅,2021-11-07 03:13:25,0,0
皮皮披萨饼,就是啊 嫌电竞凉得不够快吗//@不堪N: 别借着庆祝做一些奇怪的事啊,2021-11-07 03:13:19,0,0
幻想人Zzl,自己做的营销自己也背点锅吧，刚才看了眼18年的热搜截图，最多的时候是五个热搜，今天最多的时候8个热搜，时间还长。。。刚才还有个疯子在我们业主群里连喊了20遍edg牛逼的语言,2021-11-07 03:13:05,1,0
兔兔那么可爱呐呐呐呐,别把好事变坏事，长点脑子,2021-11-07 03:12:22,0,0
9岁只会刚,极端 晦气,2021-11-07 03:10:28,0,0
生长的铁,笑得,2021-11-07 03:09:05,0,0
